Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_person_income,Note_Finale,loan_status,loan_grade
22680,48.07,392.36,28.41,468.84000000000003,1,3
22681,0.0,255.72,28.41,284.13,0,1
22682,0.0,392.36,28.41,420.77000000000004,0,1
22683,0.0,255.72,28.41,284.13,0,2
22684,0.0,392.36,28.41,420.77000000000004,0,2
22685,0.0,392.36,28.41,420.77000000000004,0,3
22686,411.78,0.0,28.41,440.19,1,4
22687,48.07,392.36,28.41,468.84000000000003,1,3
22688,0.0,0.0,28.41,28.41,0,1
22689,0.0,392.36,28.41,420.77000000000004,0,2
22690,48.07,255.72,28.41,332.20000000000005,0,0
22691,0.0,255.72,28.41,284.13,1,0
22692,0.0,255.72,28.41,284.13,0,0
22693,0.0,255.72,28.41,284.13,0,0
22694,95.05,255.72,28.41,379.18,1,2
22695,95.05,255.72,28.41,379.18,0,1
22696,0.0,392.36,28.41,420.77000000000004,0,2
22697,0.0,392.36,28.41,420.77000000000004,0,1
22698,0.0,392.36,28.41,420.77000000000004,0,2
22699,0.0,392.36,28.41,420.77000000000004,0,1
22700,0.0,392.36,28.41,420.77000000000004,0,1
22701,0.0,255.72,28.41,284.13,1,2
22702,0.0,392.36,28.41,420.77000000000004,0,1
22703,0.0,255.72,28.41,284.13,0,2
22704,95.05,0.0,28.41,123.46,0,1
22705,48.07,255.72,28.41,332.20000000000005,0,0
22706,48.07,255.72,28.41,332.20000000000005,0,0
22707,48.07,0.0,28.41,76.48,0,1
22708,95.05,255.72,28.41,379.18,0,3
22709,411.78,255.72,28.41,695.91,0,1
22710,0.0,255.72,28.41,284.13,0,0
22711,0.0,392.36,28.41,420.77000000000004,0,0
22712,411.78,255.72,28.41,695.91,0,1
22713,95.05,255.72,28.41,379.18,0,0
22714,0.0,392.36,28.41,420.77000000000004,0,2
22715,0.0,392.36,28.41,420.77000000000004,0,2
22716,411.78,255.72,28.41,695.91,0,0
22717,0.0,392.36,0.0,392.36,0,1
22718,0.0,392.36,28.41,420.77000000000004,1,1
22719,0.0,392.36,0.0,392.36,0,1
22720,0.0,255.72,28.41,284.13,0,2
22721,95.05,255.72,28.41,379.18,1,3
22722,48.07,255.72,28.41,332.20000000000005,0,1
22723,0.0,255.72,28.41,284.13,0,0
22724,0.0,0.0,28.41,28.41,0,2
22725,95.05,255.72,28.41,379.18,0,0
22726,0.0,392.36,0.0,392.36,0,0
22727,0.0,255.72,28.41,284.13,0,1
22728,48.07,255.72,28.41,332.20000000000005,1,4
22729,0.0,392.36,0.0,392.36,1,2
22730,0.0,255.72,28.41,284.13,0,0
22731,48.07,255.72,28.41,332.20000000000005,0,3
22732,0.0,392.36,0.0,392.36,0,1
22733,95.05,255.72,28.41,379.18,0,1
22734,0.0,392.36,0.0,392.36,0,0
22735,0.0,392.36,0.0,392.36,0,1
22736,0.0,392.36,0.0,392.36,0,1
22737,0.0,392.36,0.0,392.36,0,1
22738,48.07,255.72,28.41,332.20000000000005,0,0
22739,48.07,255.72,28.41,332.20000000000005,0,1
22740,0.0,392.36,0.0,392.36,0,2
22741,0.0,255.72,28.41,284.13,0,0
22742,0.0,255.72,28.41,284.13,0,0
22743,0.0,255.72,28.41,284.13,0,0
22744,0.0,392.36,0.0,392.36,0,1
22745,0.0,392.36,0.0,392.36,0,1
22746,0.0,392.36,0.0,392.36,0,2
22747,0.0,392.36,0.0,392.36,0,2
22748,0.0,392.36,0.0,392.36,0,2
22749,0.0,392.36,0.0,392.36,1,3
22750,0.0,392.36,0.0,392.36,0,0
22751,0.0,392.36,0.0,392.36,0,2
22752,0.0,255.72,28.41,284.13,0,0
22753,0.0,392.36,0.0,392.36,0,3
22754,0.0,392.36,0.0,392.36,0,3
22755,411.78,255.72,28.41,695.91,0,2
22756,0.0,392.36,0.0,392.36,0,2
22757,0.0,392.36,0.0,392.36,0,2
22758,95.05,255.72,28.41,379.18,0,1
22759,0.0,392.36,0.0,392.36,0,0
22760,0.0,255.72,28.41,284.13,0,0
22761,0.0,392.36,0.0,392.36,0,1
22762,95.05,255.72,28.41,379.18,0,1
22763,0.0,0.0,28.41,28.41,0,1
22764,0.0,392.36,0.0,392.36,0,0
22765,48.07,392.36,28.41,468.84000000000003,0,2
22766,0.0,255.72,28.41,284.13,1,2
22767,0.0,255.72,28.41,284.13,0,2
22768,411.78,392.36,195.86,1000.0,1,0
22769,95.05,392.36,195.86,683.27,0,1
22770,0.0,255.72,28.41,284.13,0,1
22771,0.0,255.72,28.41,284.13,0,0
22772,0.0,255.72,28.41,284.13,0,1
22773,48.07,392.36,134.75,575.1800000000001,0,2
22774,48.07,392.36,134.75,575.1800000000001,0,0
22775,0.0,255.72,28.41,284.13,0,1
22776,48.07,392.36,28.41,468.84000000000003,0,0
22777,0.0,255.72,28.41,284.13,0,0
22778,48.07,392.36,28.41,468.84000000000003,1,3
22779,0.0,392.36,28.41,420.77000000000004,0,2
22780,0.0,392.36,28.41,420.77000000000004,0,2
22781,48.07,255.72,28.41,332.20000000000005,0,0
22782,48.07,392.36,134.75,575.1800000000001,1,4
22783,0.0,0.0,28.41,28.41,0,0
22784,48.07,0.0,28.41,76.48,0,2
22785,48.07,255.72,28.41,332.20000000000005,0,2
22786,0.0,255.72,28.41,284.13,0,0
22787,95.05,392.36,134.75,622.1600000000001,0,1
22788,48.07,255.72,28.41,332.20000000000005,0,0
22789,0.0,255.72,28.41,284.13,0,1
22790,0.0,0.0,28.41,28.41,0,0
22791,0.0,255.72,28.41,284.13,0,0
22792,48.07,255.72,28.41,332.20000000000005,0,2
22793,48.07,255.72,28.41,332.20000000000005,0,0
22794,48.07,392.36,28.41,468.84000000000003,0,0
22795,0.0,392.36,28.41,420.77000000000004,1,4
22796,0.0,255.72,28.41,284.13,0,1
22797,0.0,255.72,28.41,284.13,0,2
22798,411.78,392.36,195.86,1000.0,1,2
22799,0.0,255.72,28.41,284.13,0,0
22800,0.0,255.72,28.41,284.13,0,0
22801,95.05,392.36,195.86,683.27,1,2
22802,95.05,392.36,195.86,683.27,0,2
22803,95.05,392.36,134.75,622.1600000000001,0,1
22804,0.0,0.0,28.41,28.41,0,2
22805,95.05,392.36,134.75,622.1600000000001,1,3
22806,48.07,392.36,134.75,575.1800000000001,0,2
22807,48.07,255.72,28.41,332.20000000000005,0,0
22808,48.07,392.36,28.41,468.84000000000003,0,4
22809,0.0,0.0,28.41,28.41,0,1
22810,0.0,255.72,28.41,284.13,0,2
22811,95.05,392.36,195.86,683.27,0,1
22812,95.05,392.36,134.75,622.1600000000001,0,2
22813,48.07,0.0,28.41,76.48,0,2
22814,48.07,392.36,28.41,468.84000000000003,0,1
22815,48.07,255.72,28.41,332.20000000000005,0,0
22816,0.0,255.72,28.41,284.13,0,0
22817,48.07,392.36,28.41,468.84000000000003,0,1
22818,48.07,392.36,28.41,468.84000000000003,0,1
22819,48.07,255.72,28.41,332.20000000000005,1,0
22820,0.0,255.72,28.41,284.13,0,0
22821,0.0,255.72,28.41,284.13,0,1
22822,0.0,392.36,28.41,420.77000000000004,1,3
22823,48.07,255.72,28.41,332.20000000000005,0,0
22824,0.0,392.36,0.0,392.36,0,0
22825,0.0,392.36,0.0,392.36,0,2
22826,0.0,392.36,0.0,392.36,0,3
22827,48.07,255.72,28.41,332.20000000000005,1,0
22828,48.07,255.72,28.41,332.20000000000005,0,0
22829,48.07,392.36,28.41,468.84000000000003,0,1
22830,411.78,255.72,28.41,695.91,1,3
22831,0.0,392.36,28.41,420.77000000000004,0,0
22832,48.07,392.36,28.41,468.84000000000003,0,0
22833,48.07,392.36,28.41,468.84000000000003,0,1
22834,0.0,0.0,28.41,28.41,0,1
22835,411.78,392.36,195.86,1000.0,1,3
22836,48.07,392.36,134.75,575.1800000000001,1,3
22837,0.0,255.72,28.41,284.13,0,1
22838,48.07,255.72,28.41,332.20000000000005,0,1
22839,411.78,392.36,195.86,1000.0,1,2
22840,411.78,392.36,195.86,1000.0,1,1
22841,0.0,0.0,28.41,28.41,0,2
22842,411.78,392.36,195.86,1000.0,1,1
22843,95.05,255.72,28.41,379.18,0,1
22844,0.0,255.72,28.41,284.13,0,0
22845,48.07,255.72,28.41,332.20000000000005,0,2
22846,411.78,392.36,195.86,1000.0,1,1
22847,0.0,255.72,28.41,284.13,0,2
22848,411.78,392.36,195.86,1000.0,1,0
22849,411.78,392.36,195.86,1000.0,1,1
22850,0.0,0.0,28.41,28.41,0,0
22851,0.0,255.72,28.41,284.13,0,1
22852,411.78,392.36,195.86,1000.0,1,1
22853,411.78,392.36,195.86,1000.0,1,0
22854,411.78,392.36,195.86,1000.0,1,1
22855,411.78,392.36,195.86,1000.0,1,1
22856,411.78,392.36,195.86,1000.0,1,1
22857,48.07,0.0,28.41,76.48,0,0
22858,48.07,255.72,28.41,332.20000000000005,0,0
22859,48.07,255.72,28.41,332.20000000000005,0,1
22860,0.0,255.72,28.41,284.13,0,0
22861,411.78,392.36,195.86,1000.0,1,1
22862,48.07,255.72,28.41,332.20000000000005,0,1
22863,411.78,392.36,195.86,1000.0,1,2
22864,48.07,255.72,28.41,332.20000000000005,0,0
22865,48.07,255.72,28.41,332.20000000000005,0,0
22866,95.05,255.72,28.41,379.18,0,2
22867,411.78,392.36,195.86,1000.0,1,0
22868,0.0,255.72,28.41,284.13,1,0
22869,411.78,392.36,195.86,1000.0,1,1
22870,411.78,392.36,195.86,1000.0,1,1
22871,411.78,392.36,195.86,1000.0,1,0
22872,0.0,255.72,28.41,284.13,0,1
22873,48.07,255.72,28.41,332.20000000000005,0,1
22874,411.78,392.36,195.86,1000.0,1,3
22875,411.78,392.36,195.86,1000.0,1,0
22876,411.78,392.36,195.86,1000.0,1,3
22877,411.78,0.0,28.41,440.19,0,1
22878,411.78,392.36,195.86,1000.0,1,0
22879,48.07,255.72,28.41,332.20000000000005,0,2
22880,411.78,392.36,195.86,1000.0,1,1
22881,0.0,255.72,28.41,284.13,0,1
22882,411.78,255.72,28.41,695.91,0,1
22883,0.0,255.72,28.41,284.13,0,0
22884,95.05,392.36,195.86,683.27,1,1
22885,95.05,392.36,195.86,683.27,0,1
22886,95.05,392.36,195.86,683.27,0,0
22887,95.05,392.36,195.86,683.27,0,1
22888,0.0,255.72,28.41,284.13,0,1
22889,48.07,255.72,28.41,332.20000000000005,0,0
22890,48.07,255.72,28.41,332.20000000000005,0,0
22891,0.0,0.0,28.41,28.41,0,3
22892,0.0,255.72,28.41,284.13,0,0
22893,0.0,255.72,28.41,284.13,0,1
22894,0.0,255.72,28.41,284.13,0,2
22895,95.05,392.36,134.75,622.1600000000001,0,2
22896,95.05,392.36,134.75,622.1600000000001,0,2
22897,95.05,392.36,134.75,622.1600000000001,0,1
22898,48.07,255.72,28.41,332.20000000000005,0,2
22899,0.0,255.72,28.41,284.13,0,0
22900,95.05,392.36,134.75,622.1600000000001,0,0
22901,95.05,392.36,134.75,622.1600000000001,0,1
22902,95.05,255.72,28.41,379.18,0,2
22903,0.0,255.72,28.41,284.13,0,2
22904,48.07,0.0,28.41,76.48,0,2
22905,95.05,392.36,134.75,622.1600000000001,1,6
22906,95.05,392.36,134.75,622.1600000000001,0,0
22907,95.05,392.36,134.75,622.1600000000001,0,2
22908,0.0,255.72,28.41,284.13,0,0
22909,48.07,0.0,28.41,76.48,0,0
22910,0.0,0.0,28.41,28.41,0,2
22911,95.05,392.36,134.75,622.1600000000001,0,0
22912,48.07,392.36,134.75,575.1800000000001,0,1
22913,48.07,255.72,28.41,332.20000000000005,1,2
22914,0.0,255.72,28.41,284.13,0,0
22915,48.07,392.36,134.75,575.1800000000001,0,3
22916,411.78,255.72,28.41,695.91,0,1
22917,411.78,0.0,28.41,440.19,0,0
22918,48.07,392.36,134.75,575.1800000000001,1,2
22919,0.0,255.72,28.41,284.13,0,1
22920,48.07,392.36,134.75,575.1800000000001,0,0
22921,0.0,255.72,28.41,284.13,0,1
22922,48.07,255.72,28.41,332.20000000000005,0,2
22923,48.07,392.36,134.75,575.1800000000001,0,1
22924,0.0,255.72,28.41,284.13,0,0
22925,95.05,392.36,134.75,622.1600000000001,1,3
22926,0.0,255.72,28.41,284.13,0,0
22927,48.07,392.36,134.75,575.1800000000001,0,2
22928,48.07,392.36,134.75,575.1800000000001,0,0
22929,95.05,255.72,28.41,379.18,0,0
22930,48.07,392.36,134.75,575.1800000000001,0,0
22931,0.0,255.72,28.41,284.13,0,0
22932,0.0,255.72,28.41,284.13,0,1
22933,95.05,392.36,134.75,622.1600000000001,1,2
22934,48.07,392.36,134.75,575.1800000000001,0,1
22935,411.78,255.72,28.41,695.91,0,1
22936,95.05,255.72,28.41,379.18,0,1
22937,0.0,255.72,28.41,284.13,0,0
22938,48.07,255.72,28.41,332.20000000000005,0,0
22939,48.07,392.36,28.41,468.84000000000003,0,1
22940,95.05,392.36,134.75,622.1600000000001,1,1
22941,48.07,392.36,28.41,468.84000000000003,0,1
22942,0.0,255.72,28.41,284.13,0,0
22943,0.0,255.72,28.41,284.13,0,0
22944,48.07,255.72,28.41,332.20000000000005,0,1
22945,0.0,255.72,28.41,284.13,0,0
22946,48.07,392.36,28.41,468.84000000000003,0,0
22947,0.0,255.72,28.41,284.13,0,1
22948,48.07,392.36,28.41,468.84000000000003,0,0
22949,48.07,392.36,28.41,468.84000000000003,0,1
22950,48.07,392.36,28.41,468.84000000000003,0,2
22951,0.0,255.72,28.41,284.13,0,1
22952,48.07,392.36,28.41,468.84000000000003,0,2
22953,48.07,392.36,28.41,468.84000000000003,0,0
22954,48.07,392.36,28.41,468.84000000000003,0,2
22955,95.05,392.36,134.75,622.1600000000001,1,0
22956,411.78,255.72,28.41,695.91,0,0
22957,48.07,392.36,28.41,468.84000000000003,0,0
22958,411.78,255.72,28.41,695.91,1,2
22959,48.07,392.36,28.41,468.84000000000003,0,1
22960,0.0,255.72,28.41,284.13,0,0
22961,48.07,392.36,28.41,468.84000000000003,0,1
22962,411.78,255.72,28.41,695.91,0,0
22963,48.07,0.0,28.41,76.48,0,1
22964,0.0,0.0,28.41,28.41,0,3
22965,48.07,392.36,134.75,575.1800000000001,1,0
22966,0.0,255.72,28.41,284.13,0,2
22967,0.0,255.72,28.41,284.13,0,1
22968,48.07,392.36,28.41,468.84000000000003,0,1
22969,48.07,392.36,134.75,575.1800000000001,1,5
22970,48.07,392.36,28.41,468.84000000000003,0,2
22971,48.07,392.36,134.75,575.1800000000001,1,3
22972,48.07,392.36,134.75,575.1800000000001,1,0
22973,0.0,255.72,28.41,284.13,0,2
22974,411.78,255.72,28.41,695.91,0,1
22975,48.07,0.0,28.41,76.48,0,0
22976,48.07,392.36,28.41,468.84000000000003,0,2
22977,0.0,255.72,28.41,284.13,0,0
22978,0.0,255.72,28.41,284.13,0,0
22979,48.07,392.36,28.41,468.84000000000003,0,1
22980,0.0,255.72,28.41,284.13,0,0
22981,48.07,392.36,134.75,575.1800000000001,1,3
22982,48.07,392.36,28.41,468.84000000000003,0,0
22983,0.0,255.72,28.41,284.13,1,0
22984,48.07,392.36,134.75,575.1800000000001,1,3
22985,48.07,392.36,134.75,575.1800000000001,1,0
22986,48.07,392.36,28.41,468.84000000000003,0,0
22987,48.07,392.36,28.41,468.84000000000003,0,1
22988,0.0,255.72,28.41,284.13,0,1
22989,48.07,392.36,28.41,468.84000000000003,0,1
22990,48.07,392.36,28.41,468.84000000000003,0,1
22991,411.78,0.0,28.41,440.19,1,4
22992,0.0,255.72,28.41,284.13,1,2
22993,48.07,392.36,28.41,468.84000000000003,0,1
22994,48.07,392.36,28.41,468.84000000000003,0,1
22995,48.07,255.72,28.41,332.20000000000005,0,2
22996,0.0,255.72,28.41,284.13,0,3
22997,48.07,392.36,28.41,468.84000000000003,0,1
22998,0.0,255.72,28.41,284.13,0,1
22999,48.07,392.36,28.41,468.84000000000003,1,3
23000,48.07,392.36,28.41,468.84000000000003,0,1
23001,48.07,392.36,28.41,468.84000000000003,0,0
23002,48.07,392.36,28.41,468.84000000000003,1,3
23003,0.0,255.72,28.41,284.13,0,0
23004,48.07,392.36,28.41,468.84000000000003,0,1
23005,0.0,0.0,28.41,28.41,0,3
23006,0.0,255.72,28.41,284.13,0,0
23007,0.0,255.72,28.41,284.13,0,1
23008,48.07,392.36,28.41,468.84000000000003,0,0
23009,0.0,255.72,28.41,284.13,0,1
23010,48.07,392.36,28.41,468.84000000000003,1,2
23011,48.07,392.36,28.41,468.84000000000003,1,0
23012,48.07,392.36,28.41,468.84000000000003,0,0
23013,0.0,255.72,28.41,284.13,0,0
23014,48.07,392.36,28.41,468.84000000000003,0,3
23015,0.0,255.72,28.41,284.13,0,0
23016,48.07,255.72,28.41,332.20000000000005,0,1
23017,48.07,392.36,28.41,468.84000000000003,0,2
23018,48.07,392.36,28.41,468.84000000000003,0,1
23019,48.07,255.72,28.41,332.20000000000005,0,0
23020,0.0,255.72,28.41,284.13,0,0
23021,0.0,255.72,28.41,284.13,0,1
23022,48.07,255.72,28.41,332.20000000000005,1,3
23023,48.07,392.36,28.41,468.84000000000003,0,3
23024,0.0,255.72,28.41,284.13,0,0
23025,48.07,392.36,28.41,468.84000000000003,1,5
23026,0.0,255.72,28.41,284.13,0,0
23027,0.0,255.72,28.41,284.13,0,1
23028,95.05,255.72,28.41,379.18,1,0
23029,48.07,392.36,28.41,468.84000000000003,0,1
23030,48.07,392.36,28.41,468.84000000000003,0,0
23031,48.07,392.36,28.41,468.84000000000003,1,3
23032,48.07,255.72,28.41,332.20000000000005,0,0
23033,0.0,0.0,28.41,28.41,0,1
23034,48.07,392.36,28.41,468.84000000000003,0,0
23035,48.07,392.36,28.41,468.84000000000003,0,2
23036,0.0,255.72,28.41,284.13,0,0
23037,48.07,255.72,28.41,332.20000000000005,0,2
23038,48.07,392.36,28.41,468.84000000000003,0,1
23039,0.0,255.72,28.41,284.13,0,1
23040,48.07,392.36,28.41,468.84000000000003,0,2
23041,0.0,255.72,28.41,284.13,0,0
23042,0.0,255.72,28.41,284.13,0,1
23043,48.07,255.72,28.41,332.20000000000005,0,1
23044,0.0,255.72,28.41,284.13,0,0
23045,48.07,392.36,28.41,468.84000000000003,0,1
23046,48.07,392.36,28.41,468.84000000000003,0,0
23047,48.07,392.36,28.41,468.84000000000003,0,1
23048,48.07,392.36,28.41,468.84000000000003,1,3
23049,48.07,392.36,28.41,468.84000000000003,0,1
23050,0.0,255.72,28.41,284.13,0,0
23051,48.07,392.36,28.41,468.84000000000003,0,0
23052,48.07,392.36,28.41,468.84000000000003,1,2
23053,0.0,0.0,28.41,28.41,0,0
23054,0.0,255.72,28.41,284.13,0,1
23055,48.07,255.72,28.41,332.20000000000005,0,0
23056,48.07,255.72,28.41,332.20000000000005,0,0
23057,48.07,392.36,28.41,468.84000000000003,0,2
23058,0.0,255.72,28.41,284.13,0,0
23059,0.0,0.0,28.41,28.41,0,2
23060,48.07,392.36,28.41,468.84000000000003,0,2
23061,95.05,255.72,28.41,379.18,0,2
23062,48.07,392.36,28.41,468.84000000000003,0,0
23063,0.0,255.72,28.41,284.13,0,0
23064,48.07,392.36,28.41,468.84000000000003,0,1
23065,95.05,255.72,28.41,379.18,0,0
23066,0.0,255.72,28.41,284.13,0,2
23067,0.0,255.72,28.41,284.13,0,0
23068,48.07,255.72,28.41,332.20000000000005,0,0
23069,48.07,392.36,28.41,468.84000000000003,0,2
23070,0.0,255.72,28.41,284.13,0,1
23071,0.0,255.72,28.41,284.13,1,2
23072,411.78,0.0,28.41,440.19,0,3
23073,0.0,255.72,28.41,284.13,0,2
23074,411.78,0.0,28.41,440.19,0,0
23075,48.07,392.36,28.41,468.84000000000003,0,2
23076,48.07,392.36,28.41,468.84000000000003,0,0
23077,48.07,392.36,28.41,468.84000000000003,0,2
23078,48.07,392.36,28.41,468.84000000000003,0,1
23079,48.07,392.36,28.41,468.84000000000003,0,0
23080,48.07,392.36,28.41,468.84000000000003,0,2
23081,48.07,255.72,28.41,332.20000000000005,0,3
23082,48.07,392.36,28.41,468.84000000000003,0,2
23083,48.07,0.0,28.41,76.48,0,2
23084,0.0,255.72,28.41,284.13,0,1
23085,48.07,392.36,28.41,468.84000000000003,0,2
23086,48.07,392.36,28.41,468.84000000000003,0,0
23087,0.0,255.72,28.41,284.13,0,0
23088,48.07,392.36,28.41,468.84000000000003,0,0
23089,0.0,392.36,28.41,420.77000000000004,0,2
23090,48.07,255.72,28.41,332.20000000000005,0,1
23091,0.0,255.72,28.41,284.13,0,1
23092,0.0,392.36,28.41,420.77000000000004,0,1
23093,0.0,392.36,28.41,420.77000000000004,0,0
23094,0.0,392.36,28.41,420.77000000000004,0,0
23095,0.0,255.72,28.41,284.13,0,1
23096,0.0,0.0,28.41,28.41,0,2
23097,0.0,255.72,28.41,284.13,0,1
23098,0.0,255.72,28.41,284.13,0,0
23099,0.0,392.36,28.41,420.77000000000004,0,1
23100,48.07,0.0,28.41,76.48,0,1
23101,0.0,392.36,28.41,420.77000000000004,0,2
23102,0.0,392.36,28.41,420.77000000000004,0,2
23103,48.07,392.36,28.41,468.84000000000003,1,3
23104,0.0,392.36,28.41,420.77000000000004,0,1
23105,48.07,255.72,28.41,332.20000000000005,1,3
23106,0.0,392.36,28.41,420.77000000000004,0,0
23107,0.0,255.72,28.41,284.13,0,0
23108,48.07,255.72,28.41,332.20000000000005,0,0
23109,0.0,392.36,28.41,420.77000000000004,0,2
23110,48.07,0.0,28.41,76.48,0,2
23111,0.0,392.36,28.41,420.77000000000004,0,1
23112,0.0,392.36,28.41,420.77000000000004,0,0
23113,48.07,255.72,28.41,332.20000000000005,0,0
23114,0.0,255.72,28.41,284.13,0,0
23115,48.07,255.72,28.41,332.20000000000005,0,1
23116,48.07,0.0,28.41,76.48,0,0
23117,48.07,255.72,28.41,332.20000000000005,0,1
23118,0.0,392.36,28.41,420.77000000000004,0,1
23119,0.0,0.0,28.41,28.41,0,3
23120,0.0,0.0,28.41,28.41,1,4
23121,0.0,255.72,28.41,284.13,0,2
23122,0.0,392.36,28.41,420.77000000000004,0,2
23123,48.07,392.36,28.41,468.84000000000003,1,3
23124,0.0,392.36,28.41,420.77000000000004,0,0
23125,0.0,392.36,28.41,420.77000000000004,0,3
23126,0.0,392.36,28.41,420.77000000000004,0,3
23127,48.07,0.0,28.41,76.48,0,2
23128,0.0,255.72,28.41,284.13,0,0
23129,48.07,255.72,28.41,332.20000000000005,0,0
23130,48.07,255.72,28.41,332.20000000000005,0,1
23131,0.0,392.36,28.41,420.77000000000004,0,1
23132,0.0,255.72,28.41,284.13,0,4
23133,0.0,392.36,28.41,420.77000000000004,0,1
23134,0.0,255.72,28.41,284.13,0,0
23135,95.05,255.72,28.41,379.18,1,5
23136,0.0,392.36,28.41,420.77000000000004,0,1
23137,0.0,255.72,28.41,284.13,0,1
23138,0.0,255.72,28.41,284.13,0,2
23139,0.0,255.72,28.41,284.13,0,2
23140,0.0,392.36,28.41,420.77000000000004,0,0
23141,0.0,392.36,28.41,420.77000000000004,0,0
23142,411.78,255.72,28.41,695.91,0,2
23143,0.0,255.72,28.41,284.13,0,0
23144,0.0,392.36,28.41,420.77000000000004,0,1
23145,0.0,0.0,28.41,28.41,0,3
23146,0.0,392.36,28.41,420.77000000000004,0,1
23147,0.0,255.72,28.41,284.13,0,1
23148,0.0,255.72,28.41,284.13,0,0
23149,0.0,392.36,28.41,420.77000000000004,0,2
23150,0.0,392.36,28.41,420.77000000000004,0,2
23151,48.07,255.72,28.41,332.20000000000005,0,1
23152,411.78,255.72,28.41,695.91,1,6
23153,95.05,255.72,28.41,379.18,0,3
23154,48.07,255.72,28.41,332.20000000000005,0,1
23155,0.0,392.36,0.0,392.36,0,1
23156,48.07,392.36,195.86,636.29,1,5
23157,0.0,0.0,28.41,28.41,0,0
23158,48.07,255.72,28.41,332.20000000000005,0,2
23159,411.78,0.0,28.41,440.19,0,1
23160,0.0,255.72,28.41,284.13,0,2
23161,0.0,392.36,28.41,420.77000000000004,0,2
23162,48.07,255.72,28.41,332.20000000000005,0,1
23163,0.0,255.72,28.41,284.13,0,1
23164,0.0,392.36,28.41,420.77000000000004,0,1
23165,0.0,392.36,28.41,420.77000000000004,0,1
23166,0.0,392.36,28.41,420.77000000000004,0,1
23167,48.07,392.36,195.86,636.29,0,2
23168,48.07,255.72,28.41,332.20000000000005,0,1
23169,0.0,255.72,28.41,284.13,0,0
23170,411.78,0.0,28.41,440.19,0,1
23171,95.05,0.0,28.41,123.46,0,3
23172,48.07,255.72,28.41,332.20000000000005,0,2
23173,0.0,392.36,28.41,420.77000000000004,0,2
23174,411.78,255.72,28.41,695.91,0,1
23175,411.78,392.36,195.86,1000.0,1,0
23176,411.78,392.36,195.86,1000.0,1,2
23177,411.78,392.36,195.86,1000.0,1,1
23178,411.78,392.36,195.86,1000.0,1,0
23179,411.78,0.0,28.41,440.19,0,1
23180,95.05,255.72,28.41,379.18,1,3
23181,411.78,392.36,195.86,1000.0,1,0
23182,48.07,255.72,28.41,332.20000000000005,0,0
23183,411.78,392.36,195.86,1000.0,1,0
23184,411.78,392.36,195.86,1000.0,1,1
23185,95.05,392.36,28.41,515.82,0,1
23186,411.78,392.36,195.86,1000.0,1,4
23187,95.05,255.72,28.41,379.18,0,3
23188,411.78,255.72,28.41,695.91,0,3
23189,95.05,392.36,195.86,683.27,1,0
23190,95.05,392.36,195.86,683.27,1,0
23191,48.07,255.72,28.41,332.20000000000005,0,3
23192,95.05,392.36,195.86,683.27,1,2
23193,0.0,255.72,28.41,284.13,0,0
23194,95.05,392.36,195.86,683.27,1,2
23195,95.05,392.36,195.86,683.27,1,3
23196,95.05,255.72,28.41,379.18,1,5
23197,0.0,255.72,28.41,284.13,0,2
23198,95.05,392.36,195.86,683.27,1,0
23199,95.05,392.36,195.86,683.27,1,1
23200,95.05,392.36,195.86,683.27,1,1
23201,0.0,255.72,28.41,284.13,0,1
23202,48.07,392.36,195.86,636.29,0,1
23203,48.07,392.36,195.86,636.29,0,0
23204,48.07,392.36,28.41,468.84000000000003,0,1
23205,48.07,392.36,195.86,636.29,0,2
23206,48.07,392.36,195.86,636.29,1,5
23207,0.0,255.72,28.41,284.13,0,0
23208,48.07,392.36,195.86,636.29,0,0
23209,48.07,255.72,28.41,332.20000000000005,0,4
23210,0.0,255.72,28.41,284.13,0,1
23211,95.05,255.72,28.41,379.18,1,3
23212,48.07,392.36,195.86,636.29,0,1
23213,48.07,392.36,195.86,636.29,0,0
23214,48.07,392.36,195.86,636.29,0,2
23215,411.78,255.72,28.41,695.91,1,5
23216,48.07,392.36,195.86,636.29,0,1
23217,0.0,0.0,28.41,28.41,0,3
23218,48.07,255.72,28.41,332.20000000000005,0,0
23219,48.07,255.72,28.41,332.20000000000005,0,2
23220,48.07,392.36,195.86,636.29,0,1
23221,95.05,0.0,28.41,123.46,0,2
23222,48.07,255.72,28.41,332.20000000000005,0,4
23223,0.0,255.72,28.41,284.13,0,1
23224,411.78,255.72,28.41,695.91,1,6
23225,0.0,255.72,28.41,284.13,0,1
23226,48.07,392.36,195.86,636.29,0,1
23227,48.07,392.36,195.86,636.29,0,1
23228,0.0,255.72,28.41,284.13,0,1
23229,48.07,392.36,195.86,636.29,0,1
23230,48.07,392.36,195.86,636.29,1,1
23231,0.0,255.72,28.41,284.13,0,2
23232,48.07,255.72,28.41,332.20000000000005,0,1
23233,48.07,392.36,195.86,636.29,0,1
23234,48.07,392.36,195.86,636.29,0,1
23235,48.07,392.36,195.86,636.29,1,1
23236,0.0,0.0,28.41,28.41,0,2
23237,48.07,255.72,28.41,332.20000000000005,0,0
23238,48.07,392.36,195.86,636.29,0,0
23239,95.05,0.0,28.41,123.46,0,3
23240,48.07,392.36,195.86,636.29,1,3
23241,48.07,0.0,28.41,76.48,0,1
23242,0.0,255.72,28.41,284.13,0,0
