Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_cb_person_default_on_file,Note_person_income,Note_loan_intent,Note_Finale,loan_status,loan_grade,Classe_Risque
24232,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24233,36.04,0.0,0.0,0.0,32.5,68.53999999999999,0,2,0
24234,0.0,285.63,129.37,102.54,0.0,517.54,0,2,4
24235,0.0,285.63,0.0,102.54,0.0,388.17,0,0,2
24236,68.11,185.94,129.37,0.0,0.0,383.42,0,2,2
24237,0.0,285.63,0.0,102.54,0.0,388.17,0,1,2
24238,0.0,285.63,129.37,102.54,32.5,550.04,0,2,4
24239,36.04,285.63,0.0,0.0,32.5,354.17,1,0,2
24240,0.0,285.63,0.0,102.54,100.42,488.59,0,1,4
24241,0.0,285.63,0.0,102.54,100.42,488.59,0,0,4
24242,0.0,285.63,0.0,102.54,32.5,420.67,0,1,3
24243,0.0,285.63,0.0,102.54,32.5,420.67,0,0,3
24244,0.0,285.63,129.37,23.97,32.5,471.47,0,2,4
24245,324.27,185.94,0.0,0.0,32.5,542.71,1,1,4
24246,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
24247,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24248,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24249,0.0,285.63,0.0,23.97,32.5,342.1,0,2,2
24250,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24251,0.0,285.63,0.0,23.97,0.0,309.6,0,0,2
24252,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24253,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24255,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24256,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
24257,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
24258,36.04,185.94,129.37,0.0,32.5,383.85,0,2,2
24259,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
24260,68.11,185.94,129.37,0.0,32.5,415.92,1,2,3
24261,0.0,185.94,129.37,0.0,0.0,315.31,1,2,2
24262,0.0,285.63,0.0,23.97,107.12,416.72,0,1,3
24263,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24264,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24265,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
24266,0.0,285.63,0.0,23.97,32.5,342.1,0,0,2
24267,0.0,285.63,129.37,23.97,32.5,471.47,0,2,4
24268,68.11,185.94,0.0,0.0,32.5,286.55,0,1,1
24269,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
24270,324.27,185.94,129.37,0.0,32.5,672.0799999999999,0,3,5
24271,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24272,0.0,285.63,129.37,23.97,32.5,471.47,0,2,4
24273,0.0,285.63,129.37,23.97,32.5,471.47,0,4,4
24274,0.0,285.63,129.37,23.97,100.42,539.39,0,2,4
24275,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
24276,0.0,285.63,0.0,23.97,32.5,342.1,1,1,2
24277,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24278,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24279,0.0,285.63,0.0,23.97,100.42,410.02,0,0,3
24280,0.0,285.63,0.0,23.97,100.42,410.02,0,0,3
24281,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24282,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
24283,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
24284,68.11,185.94,0.0,0.0,32.5,286.55,0,1,1
24285,0.0,285.63,129.37,23.97,100.42,539.39,1,2,4
24286,0.0,285.63,0.0,23.97,100.42,410.02,0,0,3
24287,0.0,285.63,0.0,0.0,0.0,285.63,0,2,1
24288,36.04,0.0,0.0,0.0,100.42,136.46,0,0,0
24289,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
24290,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24291,0.0,285.63,0.0,23.97,100.42,410.02,1,1,3
24292,0.0,285.63,129.37,0.0,32.5,447.5,1,3,3
24293,0.0,285.63,0.0,0.0,107.12,392.75,0,1,2
24294,0.0,285.63,0.0,0.0,32.5,318.13,1,3,2
24295,0.0,285.63,0.0,0.0,100.42,386.05,0,0,2
24296,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
24297,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
24298,36.04,285.63,0.0,153.61,32.5,507.78,0,1,4
24299,324.27,185.94,0.0,0.0,32.5,542.71,0,5,4
24300,0.0,285.63,0.0,23.97,32.5,342.1,1,3,2
24301,36.04,285.63,0.0,153.61,100.42,575.7,1,0,5
24302,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
24303,0.0,285.63,0.0,23.97,32.5,342.1,0,0,2
24304,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
24305,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24306,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24307,68.11,185.94,0.0,0.0,100.42,354.47,0,1,2
24308,324.27,285.63,0.0,153.61,100.42,863.93,1,1,6
24309,0.0,185.94,0.0,0.0,100.42,286.36,0,2,1
24310,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24311,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24312,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24313,36.04,285.63,0.0,23.97,100.42,446.06,0,2,3
24314,324.27,185.94,129.37,0.0,32.5,672.0799999999999,0,3,5
24315,0.0,185.94,0.0,0.0,100.42,286.36,1,1,1
24316,36.04,285.63,129.37,23.97,107.12,582.13,1,2,5
24317,36.04,0.0,0.0,0.0,100.42,136.46,0,0,0
24318,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
24319,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
24320,36.04,285.63,0.0,23.97,32.5,378.14,1,1,2
24321,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24322,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24323,68.11,185.94,0.0,0.0,100.42,354.47,0,0,2
24324,36.04,185.94,0.0,0.0,100.42,322.4,1,1,2
24325,36.04,285.63,0.0,23.97,100.42,446.06,0,2,3
24326,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
24327,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24328,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24329,36.04,285.63,129.37,23.97,100.42,575.43,1,3,5
24330,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24331,36.04,185.94,0.0,0.0,32.5,254.48,0,2,1
24332,324.27,185.94,0.0,0.0,32.5,542.71,0,2,4
24333,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24334,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24335,0.0,0.0,0.0,0.0,100.42,100.42,0,0,0
24336,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24337,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24338,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24339,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24340,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24341,36.04,285.63,129.37,23.97,32.5,507.51,0,2,4
24342,36.04,185.94,0.0,0.0,107.12,329.1,0,0,2
24343,36.04,285.63,129.37,23.97,32.5,507.51,0,3,4
24344,36.04,285.63,129.37,23.97,0.0,475.01,0,2,4
24345,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24346,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
24347,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24348,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24349,0.0,185.94,0.0,0.0,100.42,286.36,0,2,1
24350,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24351,36.04,0.0,0.0,0.0,32.5,68.53999999999999,0,0,0
24352,36.04,0.0,0.0,0.0,32.5,68.53999999999999,0,1,0
24353,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24354,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24355,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24356,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24357,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24358,36.04,185.94,0.0,0.0,0.0,221.98,0,3,0
24359,0.0,185.94,0.0,23.97,100.42,310.33,1,0,2
24360,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24361,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24362,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24363,36.04,185.94,0.0,0.0,32.5,254.48,1,2,1
24364,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
24365,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24366,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24367,0.0,185.94,0.0,0.0,0.0,185.94,0,1,0
24368,324.27,185.94,0.0,0.0,107.12,617.3299999999999,0,0,5
24369,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24370,324.27,185.94,0.0,0.0,0.0,510.21,0,0,4
24371,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24372,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
24373,0.0,185.94,0.0,0.0,107.12,293.06,1,3,2
24374,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24375,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
24376,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24377,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24378,36.04,285.63,129.37,23.97,0.0,475.01,1,2,4
24379,324.27,0.0,0.0,0.0,100.42,424.69,0,1,3
24380,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24381,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24382,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24383,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24384,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24385,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24386,36.04,285.63,0.0,23.97,100.42,446.06,0,2,3
24387,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24388,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24389,36.04,185.94,0.0,0.0,32.5,254.48,0,4,1
24390,324.27,185.94,0.0,0.0,107.12,617.3299999999999,0,1,5
24391,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24392,36.04,285.63,0.0,23.97,100.42,446.06,1,2,3
24393,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24394,68.11,185.94,0.0,0.0,100.42,354.47,0,1,2
24395,324.27,185.94,0.0,0.0,100.42,610.63,0,0,5
24396,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24397,36.04,185.94,0.0,0.0,0.0,221.98,0,0,0
24398,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24399,36.04,285.63,0.0,23.97,100.42,446.06,1,1,3
24400,36.04,285.63,129.37,23.97,107.12,582.13,1,3,5
24401,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
24402,36.04,285.63,129.37,23.97,32.5,507.51,1,3,4
24403,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24404,324.27,185.94,0.0,0.0,100.42,610.63,0,1,5
24405,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24406,324.27,185.94,0.0,0.0,0.0,510.21,0,1,4
24407,36.04,285.63,0.0,23.97,32.5,378.14,1,3,2
24408,36.04,285.63,129.37,23.97,32.5,507.51,0,4,4
24409,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24410,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24411,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24412,36.04,185.94,0.0,0.0,32.5,254.48,0,2,1
24413,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24414,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24415,0.0,0.0,0.0,0.0,32.5,32.5,0,2,0
24416,36.04,185.94,0.0,0.0,0.0,221.98,0,0,0
24417,0.0,185.94,129.37,0.0,107.12,422.43,1,4,3
24418,36.04,185.94,129.37,0.0,0.0,351.35,0,3,2
24419,0.0,185.94,129.37,0.0,32.5,347.81,0,3,2
24420,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
24421,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
24422,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24423,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24424,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24425,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24426,36.04,185.94,129.37,0.0,0.0,351.35,0,2,2
24427,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24428,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24429,36.04,285.63,129.37,23.97,100.42,575.43,0,2,5
24430,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24431,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24432,0.0,185.94,0.0,0.0,32.5,218.44,0,3,0
24433,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
24434,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24435,0.0,0.0,129.37,0.0,32.5,161.87,0,2,0
24436,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24437,36.04,185.94,0.0,0.0,107.12,329.1,0,0,2
24438,36.04,185.94,0.0,0.0,32.5,254.48,0,2,1
24439,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24440,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24441,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24442,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24443,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24444,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24445,324.27,185.94,0.0,0.0,32.5,542.71,0,0,4
24446,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24447,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24448,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24449,36.04,185.94,129.37,23.97,100.42,475.74000000000007,1,3,4
24450,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24451,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24452,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
24453,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24454,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
24455,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24456,36.04,285.63,0.0,23.97,100.42,446.06,1,1,3
24457,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24458,36.04,185.94,129.37,0.0,100.42,451.77,0,2,3
24459,0.0,185.94,129.37,0.0,32.5,347.81,0,3,2
24460,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24461,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24462,36.04,285.63,0.0,23.97,100.42,446.06,1,4,3
24463,36.04,185.94,0.0,0.0,107.12,329.1,0,0,2
24464,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24465,36.04,185.94,0.0,0.0,107.12,329.1,0,0,2
24466,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24467,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24468,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24469,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24470,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24471,68.11,185.94,0.0,0.0,100.42,354.47,0,0,2
24472,0.0,185.94,0.0,0.0,100.42,286.36,0,3,1
24473,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24474,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24475,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24476,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24477,36.04,185.94,129.37,0.0,0.0,351.35,0,2,2
24478,36.04,285.63,0.0,23.97,107.12,452.76,0,1,3
24479,36.04,285.63,129.37,23.97,0.0,475.01,0,3,4
24480,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24481,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
24482,36.04,185.94,0.0,0.0,32.5,254.48,0,2,1
24483,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24484,36.04,185.94,0.0,0.0,0.0,221.98,0,1,0
24485,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
24486,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24487,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24488,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24489,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24490,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24491,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
24492,36.04,185.94,129.37,0.0,32.5,383.85,0,2,2
24493,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
24494,36.04,285.63,129.37,23.97,32.5,507.51,0,4,4
24495,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24496,36.04,185.94,0.0,0.0,32.5,254.48,0,2,1
24497,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24498,36.04,185.94,129.37,0.0,32.5,383.85,1,2,2
24499,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24500,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24501,0.0,0.0,0.0,0.0,100.42,100.42,0,1,0
24502,0.0,185.94,0.0,0.0,32.5,218.44,0,3,0
24503,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24504,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24505,68.11,185.94,0.0,0.0,32.5,286.55,0,3,1
24506,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24507,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24508,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24509,36.04,285.63,0.0,23.97,100.42,446.06,0,1,3
24510,36.04,185.94,0.0,23.97,100.42,346.37,1,3,2
24511,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24512,36.04,185.94,129.37,0.0,32.5,383.85,0,2,2
24513,36.04,285.63,129.37,23.97,32.5,507.51,0,3,4
24514,36.04,185.94,0.0,0.0,107.12,329.1,0,1,2
24515,36.04,185.94,129.37,0.0,32.5,383.85,0,3,2
24516,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24517,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24518,36.04,285.63,129.37,23.97,100.42,575.43,1,2,5
24519,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24520,0.0,0.0,0.0,0.0,100.42,100.42,0,1,0
24521,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24522,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24523,68.11,185.94,0.0,0.0,100.42,354.47,0,0,2
24524,324.27,185.94,0.0,0.0,32.5,542.71,0,1,4
24525,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24526,0.0,185.94,129.37,0.0,32.5,347.81,1,2,2
24527,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24528,36.04,285.63,0.0,23.97,32.5,378.14,1,1,2
24529,0.0,0.0,0.0,0.0,32.5,32.5,0,1,0
24530,36.04,185.94,129.37,0.0,0.0,351.35,0,2,2
24531,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24532,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24533,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24534,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24535,36.04,285.63,129.37,23.97,32.5,507.51,1,3,4
24536,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24537,0.0,0.0,129.37,0.0,0.0,129.37,0,3,0
24538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24539,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24540,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24541,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24542,36.04,285.63,129.37,23.97,107.12,582.13,1,3,5
24543,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24544,36.04,285.63,0.0,23.97,32.5,378.14,0,1,2
24545,36.04,285.63,0.0,23.97,32.5,378.14,0,0,2
24546,0.0,185.94,0.0,0.0,100.42,286.36,0,1,1
24547,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24548,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24549,0.0,0.0,0.0,0.0,100.42,100.42,0,0,0
24550,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24551,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24552,36.04,285.63,0.0,23.97,107.12,452.76,1,3,3
24553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24554,36.04,185.94,0.0,0.0,0.0,221.98,0,0,0
24555,0.0,185.94,0.0,0.0,107.12,293.06,1,2,2
24556,36.04,285.63,0.0,23.97,0.0,345.64,0,0,2
24557,36.04,285.63,0.0,23.97,32.5,378.14,1,3,2
24558,0.0,0.0,0.0,0.0,32.5,32.5,0,2,0
24559,36.04,185.94,0.0,0.0,107.12,329.1,0,2,2
24560,36.04,0.0,0.0,0.0,100.42,136.46,0,1,0
24561,36.04,285.63,0.0,23.97,107.12,452.76,0,0,3
24562,0.0,185.94,0.0,0.0,32.5,218.44,0,2,0
24563,36.04,285.63,0.0,23.97,100.42,446.06,0,2,3
24564,68.11,185.94,0.0,0.0,100.42,354.47,0,1,2
24565,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24566,68.11,185.94,0.0,0.0,32.5,286.55,1,4,1
24567,36.04,0.0,0.0,0.0,32.5,68.53999999999999,0,1,0
24568,36.04,285.63,0.0,23.97,32.5,378.14,0,2,2
24569,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
24570,36.04,0.0,0.0,0.0,0.0,36.04,0,1,0
24571,36.04,285.63,0.0,23.97,0.0,345.64,0,1,2
24572,0.0,0.0,129.37,0.0,0.0,129.37,0,2,0
24573,36.04,285.63,0.0,23.97,0.0,345.64,0,3,2
24574,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24576,0.0,285.63,0.0,23.97,100.42,410.02,0,2,3
24577,0.0,285.63,0.0,23.97,0.0,309.6,0,1,2
24578,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24579,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24580,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24581,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
24582,0.0,285.63,0.0,23.97,32.5,342.1,0,0,2
24583,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24584,0.0,185.94,129.37,0.0,107.12,422.43,0,2,3
24585,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24586,0.0,285.63,129.37,23.97,0.0,438.97,1,3,3
24587,36.04,185.94,129.37,0.0,32.5,383.85,0,2,2
24588,0.0,185.94,129.37,0.0,32.5,347.81,0,2,2
24589,0.0,285.63,0.0,23.97,32.5,342.1,0,2,2
24590,324.27,185.94,129.37,0.0,32.5,672.0799999999999,1,3,5
24591,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24592,36.04,185.94,0.0,0.0,0.0,221.98,0,0,0
24593,36.04,185.94,129.37,0.0,32.5,383.85,0,3,2
24594,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
24595,0.0,285.63,0.0,23.97,100.42,410.02,0,1,3
24596,68.11,185.94,129.37,0.0,32.5,415.92,0,2,3
24597,36.04,185.94,0.0,0.0,100.42,322.4,0,0,2
24598,0.0,285.63,129.37,23.97,0.0,438.97,0,2,3
24599,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24600,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24601,36.04,285.63,0.0,23.97,0.0,345.64,0,2,2
24602,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24603,0.0,185.94,0.0,0.0,32.5,218.44,1,0,0
24604,324.27,185.94,0.0,0.0,0.0,510.21,1,3,4
24605,36.04,285.63,0.0,23.97,100.42,446.06,0,0,3
24606,36.04,285.63,0.0,23.97,32.5,378.14,0,3,2
24607,324.27,185.94,0.0,0.0,100.42,610.63,0,1,5
24608,36.04,285.63,129.37,0.0,32.5,483.54,0,2,4
24609,36.04,285.63,0.0,0.0,32.5,354.17,0,1,2
24610,0.0,185.94,0.0,0.0,100.42,286.36,0,2,1
24611,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24612,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
24613,36.04,285.63,129.37,0.0,100.42,551.46,0,2,4
24614,36.04,285.63,0.0,0.0,107.12,428.79,0,1,3
24615,36.04,185.94,0.0,0.0,100.42,322.4,0,1,2
24616,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24617,0.0,185.94,0.0,0.0,0.0,185.94,0,0,0
24618,36.04,285.63,0.0,0.0,100.42,422.09,0,0,3
24619,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24620,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24621,0.0,285.63,129.37,0.0,32.5,447.5,0,2,3
24622,0.0,185.94,0.0,0.0,107.12,293.06,0,1,2
24623,36.04,185.94,0.0,0.0,0.0,221.98,0,2,0
24624,0.0,285.63,0.0,0.0,100.42,386.05,0,0,2
24625,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24626,36.04,285.63,129.37,23.97,32.5,507.51,1,2,4
24627,0.0,285.63,129.37,0.0,32.5,447.5,0,2,3
24628,0.0,0.0,0.0,0.0,32.5,32.5,0,3,0
24629,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
24630,36.04,0.0,129.37,0.0,32.5,197.91,0,3,0
24631,0.0,185.94,0.0,0.0,32.5,218.44,0,1,0
24632,0.0,185.94,129.37,0.0,100.42,415.73,0,2,3
24633,0.0,285.63,129.37,0.0,32.5,447.5,0,2,3
24634,0.0,185.94,0.0,23.97,100.42,310.33,1,0,2
24635,0.0,285.63,129.37,0.0,0.0,415.0,0,3,3
24636,0.0,285.63,0.0,0.0,32.5,318.13,0,0,2
24637,0.0,285.63,0.0,0.0,0.0,285.63,0,0,1
24638,0.0,185.94,0.0,0.0,32.5,218.44,0,0,0
24639,0.0,285.63,0.0,0.0,0.0,285.63,0,0,1
24640,0.0,285.63,0.0,0.0,0.0,285.63,0,0,1
24641,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
24642,0.0,285.63,0.0,0.0,0.0,285.63,0,1,1
24643,0.0,185.94,0.0,0.0,107.12,293.06,0,0,2
24644,36.04,185.94,0.0,0.0,32.5,254.48,0,0,1
24645,36.04,185.94,0.0,0.0,32.5,254.48,0,1,1
24646,0.0,185.94,0.0,0.0,100.42,286.36,0,0,1
24647,0.0,285.63,0.0,0.0,107.12,392.75,0,0,2
24648,0.0,285.63,0.0,0.0,100.42,386.05,0,1,2
24649,68.11,185.94,129.37,23.97,100.42,507.81,1,3,4
24650,0.0,285.63,0.0,0.0,32.5,318.13,0,2,2
24651,36.04,285.63,129.37,23.97,0.0,475.01,1,3,4
