Client_ID,Note_loan_percent_income,Note_person_home_ownership,Note_person_income,Note_Finale,loan_status,loan_grade,Classe_Risque
28735,48.07,392.36,28.41,468.84,0,2,3
28736,0.0,255.72,0.0,255.72,0,0,1
28737,48.07,255.72,0.0,303.79,0,2,2
28738,0.0,255.72,0.0,255.72,1,0,1
28739,0.0,0.0,0.0,0.0,0,2,0
28740,95.05,255.72,0.0,350.77,1,3,2
28741,0.0,392.36,195.86,588.22,0,1,5
28742,48.07,392.36,0.0,440.43,1,0,3
28743,0.0,392.36,0.0,392.36,0,1,2
28744,411.78,392.36,195.86,1000.0,1,1,6
28745,0.0,255.72,195.86,451.58,1,3,3
28746,95.05,255.72,28.41,379.18,0,0,2
28747,0.0,392.36,28.41,420.77,0,1,3
28748,0.0,392.36,28.41,420.77,0,2,3
28749,0.0,0.0,28.41,28.41,0,0,0
28750,48.07,255.72,28.41,332.20000000000005,0,0,2
28751,48.07,255.72,28.41,332.20000000000005,0,0,2
28752,0.0,255.72,28.41,284.13,1,5,2
28753,411.78,392.36,195.86,1000.0,1,1,6
28754,48.07,255.72,28.41,332.20000000000005,0,0,2
28755,0.0,392.36,28.41,420.77,1,4,3
28756,48.07,392.36,28.41,468.84,0,0,3
28757,0.0,392.36,0.0,392.36,0,1,2
28758,0.0,392.36,28.41,420.77,0,0,3
28759,411.78,255.72,134.75,802.25,0,1,5
28760,0.0,392.36,0.0,392.36,0,0,2
28761,48.07,392.36,195.86,636.29,1,2,5
28762,411.78,392.36,28.41,832.55,1,0,6
28763,0.0,392.36,28.41,420.77,0,2,3
28764,0.0,255.72,0.0,255.72,1,1,1
28765,48.07,392.36,0.0,440.43,0,2,3
28766,0.0,392.36,28.41,420.77,0,1,3
28767,0.0,255.72,0.0,255.72,0,0,1
28768,0.0,255.72,0.0,255.72,0,1,1
28769,48.07,392.36,195.86,636.29,0,0,5
28770,48.07,392.36,0.0,440.43,0,0,3
28771,48.07,392.36,28.41,468.84,0,0,3
28772,411.78,255.72,0.0,667.5,0,2,5
28773,48.07,392.36,28.41,468.84,0,0,3
28774,411.78,0.0,28.41,440.19,0,0,3
28775,0.0,255.72,0.0,255.72,0,1,1
28776,0.0,392.36,134.75,527.11,1,0,4
28777,95.05,392.36,134.75,622.1600000000001,0,1,5
28778,0.0,255.72,0.0,255.72,0,2,1
28779,0.0,0.0,0.0,0.0,0,1,0
28780,0.0,255.72,28.41,284.13,0,0,2
28781,411.78,255.72,134.75,802.25,0,2,5
28782,0.0,392.36,28.41,420.77,0,0,3
28783,0.0,255.72,28.41,284.13,1,2,2
28784,0.0,0.0,28.41,28.41,0,0,0
28785,95.05,0.0,28.41,123.46,0,1,0
28786,48.07,255.72,28.41,332.20000000000005,0,1,2
28787,0.0,392.36,195.86,588.22,0,0,5
28788,0.0,392.36,28.41,420.77,0,1,3
28789,0.0,255.72,28.41,284.13,0,0,2
28790,0.0,255.72,0.0,255.72,0,3,1
28791,0.0,392.36,28.41,420.77,0,0,3
28792,0.0,392.36,134.75,527.11,0,2,4
28793,48.07,255.72,134.75,438.54,0,0,3
28794,0.0,392.36,28.41,420.77,0,2,3
28795,48.07,392.36,0.0,440.43,1,2,3
28796,0.0,0.0,0.0,0.0,0,2,0
28797,0.0,255.72,0.0,255.72,1,0,1
28798,0.0,255.72,0.0,255.72,0,3,1
28799,411.78,392.36,195.86,1000.0,1,1,6
28800,0.0,255.72,0.0,255.72,0,0,1
28801,48.07,255.72,28.41,332.20000000000005,0,0,2
28802,48.07,255.72,0.0,303.79,0,0,2
28803,0.0,255.72,28.41,284.13,1,2,2
28804,411.78,392.36,28.41,832.55,1,1,6
28805,95.05,255.72,195.86,546.63,0,0,5
28806,95.05,255.72,28.41,379.18,1,0,2
28807,0.0,392.36,0.0,392.36,0,2,2
28808,411.78,392.36,195.86,1000.0,1,0,6
28809,48.07,255.72,28.41,332.20000000000005,0,1,2
28810,0.0,255.72,0.0,255.72,0,2,1
28811,48.07,392.36,28.41,468.84,0,2,3
28812,0.0,392.36,28.41,420.77,1,0,3
28813,0.0,255.72,0.0,255.72,0,0,1
28814,0.0,392.36,0.0,392.36,0,2,2
28815,48.07,392.36,0.0,440.43,0,0,3
28816,411.78,392.36,28.41,832.55,1,1,6
28817,0.0,255.72,28.41,284.13,0,0,2
28818,48.07,0.0,195.86,243.93,0,1,1
28819,0.0,392.36,0.0,392.36,0,2,2
28820,48.07,255.72,0.0,303.79,0,1,2
28821,0.0,255.72,0.0,255.72,0,2,1
28822,0.0,255.72,0.0,255.72,0,2,1
28823,0.0,392.36,0.0,392.36,0,2,2
28824,48.07,255.72,0.0,303.79,0,0,2
28825,0.0,392.36,28.41,420.77,1,3,3
28826,411.78,0.0,0.0,411.78,1,4,2
28827,0.0,255.72,0.0,255.72,0,0,1
28828,0.0,255.72,28.41,284.13,0,0,2
28829,0.0,0.0,0.0,0.0,0,1,0
28830,0.0,255.72,0.0,255.72,1,1,1
28831,95.05,255.72,0.0,350.77,0,0,2
28832,48.07,392.36,28.41,468.84,0,0,3
28833,95.05,392.36,195.86,683.27,0,0,5
28834,0.0,0.0,0.0,0.0,0,1,0
28835,0.0,392.36,28.41,420.77,0,1,3
28836,411.78,0.0,28.41,440.19,0,0,3
28837,0.0,255.72,28.41,284.13,1,1,2
28838,0.0,255.72,0.0,255.72,0,1,1
28839,0.0,392.36,134.75,527.11,0,0,4
28840,0.0,0.0,28.41,28.41,0,0,0
28841,48.07,392.36,28.41,468.84,0,1,3
28842,0.0,255.72,0.0,255.72,0,3,1
28843,0.0,255.72,0.0,255.72,0,0,1
28844,48.07,392.36,28.41,468.84,0,2,3
28845,0.0,392.36,28.41,420.77,1,1,3
28846,411.78,392.36,195.86,1000.0,1,2,6
28847,0.0,0.0,0.0,0.0,0,0,0
28848,0.0,392.36,28.41,420.77,0,1,3
28849,48.07,0.0,28.41,76.48,0,1,0
28850,0.0,255.72,0.0,255.72,0,0,1
28851,411.78,255.72,134.75,802.25,1,3,5
28852,0.0,392.36,28.41,420.77,0,1,3
28853,0.0,255.72,28.41,284.13,0,0,2
28854,411.78,392.36,134.75,938.89,1,1,6
28855,48.07,255.72,134.75,438.54,1,1,3
28856,48.07,392.36,134.75,575.1800000000001,1,3,5
28857,0.0,255.72,0.0,255.72,0,2,1
28858,48.07,392.36,28.41,468.84,0,2,3
28859,48.07,255.72,0.0,303.79,0,0,2
28860,95.05,255.72,0.0,350.77,0,1,2
28861,48.07,255.72,0.0,303.79,0,2,2
28862,411.78,392.36,134.75,938.89,1,1,6
28863,48.07,255.72,28.41,332.20000000000005,0,1,2
28864,0.0,255.72,28.41,284.13,0,2,2
28865,0.0,392.36,28.41,420.77,0,3,3
28866,411.78,392.36,28.41,832.55,1,0,6
28867,0.0,392.36,28.41,420.77,0,1,3
28868,0.0,392.36,134.75,527.11,1,2,4
28869,0.0,392.36,0.0,392.36,0,4,2
28870,48.07,255.72,0.0,303.79,0,1,2
28871,95.05,392.36,0.0,487.41,0,1,4
28872,0.0,255.72,28.41,284.13,0,1,2
28873,0.0,392.36,0.0,392.36,0,4,2
28874,48.07,392.36,28.41,468.84,0,1,3
28875,0.0,392.36,195.86,588.22,0,0,5
28876,0.0,392.36,0.0,392.36,0,1,2
28877,0.0,392.36,28.41,420.77,0,0,3
28878,0.0,255.72,0.0,255.72,0,0,1
28879,0.0,255.72,0.0,255.72,0,0,1
28880,0.0,392.36,28.41,420.77,0,1,3
28881,48.07,392.36,0.0,440.43,1,4,3
28882,0.0,392.36,28.41,420.77,0,2,3
28883,0.0,255.72,0.0,255.72,0,0,1
28884,48.07,392.36,0.0,440.43,0,2,3
28885,411.78,392.36,28.41,832.55,1,2,6
28886,0.0,255.72,0.0,255.72,0,0,1
28887,0.0,392.36,28.41,420.77,0,1,3
28888,95.05,255.72,28.41,379.18,0,2,2
28889,0.0,255.72,28.41,284.13,0,0,2
28890,0.0,255.72,28.41,284.13,0,1,2
28891,48.07,255.72,28.41,332.20000000000005,0,0,2
28892,0.0,392.36,28.41,420.77,0,2,3
28893,411.78,392.36,28.41,832.55,1,3,6
28894,0.0,255.72,0.0,255.72,0,2,1
28895,0.0,255.72,0.0,255.72,0,0,1
28896,411.78,392.36,28.41,832.55,1,3,6
28897,48.07,392.36,0.0,440.43,1,4,3
28898,411.78,255.72,28.41,695.91,0,2,5
28899,0.0,255.72,0.0,255.72,0,0,1
28900,0.0,255.72,0.0,255.72,0,0,1
28901,0.0,392.36,0.0,392.36,0,3,2
28902,95.05,255.72,28.41,379.18,0,1,2
28903,0.0,255.72,195.86,451.58,1,2,3
28904,411.78,392.36,134.75,938.89,1,0,6
28905,0.0,255.72,0.0,255.72,0,2,1
28906,48.07,255.72,0.0,303.79,0,1,2
28907,0.0,392.36,0.0,392.36,0,1,2
28908,0.0,392.36,28.41,420.77,0,0,3
28909,48.07,392.36,28.41,468.84,0,1,3
28910,48.07,255.72,28.41,332.20000000000005,0,1,2
28911,48.07,392.36,28.41,468.84,0,1,3
28912,411.78,255.72,28.41,695.91,0,0,5
28913,48.07,255.72,0.0,303.79,0,0,2
28914,0.0,255.72,0.0,255.72,0,0,1
28915,48.07,392.36,0.0,440.43,1,3,3
28916,0.0,392.36,0.0,392.36,0,2,2
28917,0.0,392.36,134.75,527.11,0,0,4
28918,0.0,255.72,0.0,255.72,0,1,1
28919,0.0,255.72,28.41,284.13,1,1,2
28920,0.0,255.72,0.0,255.72,0,2,1
28921,0.0,392.36,0.0,392.36,0,4,2
28922,48.07,392.36,195.86,636.29,1,3,5
28923,0.0,0.0,28.41,28.41,0,2,0
28924,0.0,392.36,28.41,420.77,0,1,3
28925,411.78,392.36,28.41,832.55,1,3,6
28926,0.0,392.36,0.0,392.36,0,2,2
28927,48.07,392.36,195.86,636.29,1,2,5
28928,0.0,392.36,195.86,588.22,1,0,5
28929,411.78,255.72,134.75,802.25,0,0,5
28930,0.0,0.0,28.41,28.41,0,0,0
28931,0.0,392.36,0.0,392.36,0,0,2
28932,0.0,255.72,0.0,255.72,0,0,1
28933,0.0,0.0,28.41,28.41,0,0,0
28934,0.0,255.72,28.41,284.13,0,1,2
28935,95.05,392.36,28.41,515.82,0,0,4
28936,0.0,255.72,134.75,390.47,0,1,2
28937,0.0,255.72,0.0,255.72,0,2,1
28938,0.0,255.72,134.75,390.47,0,0,2
28939,0.0,255.72,0.0,255.72,0,2,1
28940,48.07,392.36,28.41,468.84,1,4,3
28941,0.0,392.36,28.41,420.77,0,1,3
28942,0.0,392.36,0.0,392.36,0,1,2
28943,48.07,255.72,0.0,303.79,0,1,2
28944,48.07,255.72,0.0,303.79,0,0,2
28945,48.07,392.36,134.75,575.1800000000001,0,2,5
28946,0.0,392.36,0.0,392.36,0,4,2
28947,95.05,255.72,0.0,350.77,1,2,2
28948,95.05,392.36,28.41,515.82,0,1,4
28949,0.0,255.72,28.41,284.13,0,2,2
28950,411.78,392.36,134.75,938.89,1,2,6
28951,0.0,0.0,0.0,0.0,0,0,0
28952,48.07,0.0,28.41,76.48,0,1,0
28953,0.0,392.36,0.0,392.36,0,2,2
28954,0.0,392.36,195.86,588.22,0,1,5
28955,411.78,392.36,28.41,832.55,1,2,6
28956,0.0,392.36,28.41,420.77,0,0,3
28957,0.0,392.36,195.86,588.22,0,1,5
28958,0.0,255.72,28.41,284.13,0,0,2
28959,0.0,255.72,0.0,255.72,0,0,1
28960,48.07,392.36,0.0,440.43,0,1,3
28961,95.05,392.36,28.41,515.82,0,0,4
28962,48.07,255.72,0.0,303.79,1,3,2
28963,411.78,392.36,134.75,938.89,1,1,6
28964,0.0,392.36,0.0,392.36,0,2,2
28965,95.05,392.36,134.75,622.1600000000001,0,0,5
28966,0.0,392.36,28.41,420.77,0,2,3
28967,0.0,255.72,28.41,284.13,0,1,2
28968,0.0,255.72,0.0,255.72,0,1,1
28969,0.0,392.36,28.41,420.77,0,1,3
28970,411.78,392.36,28.41,832.55,1,2,6
28971,48.07,0.0,28.41,76.48,0,3,0
28972,95.05,392.36,134.75,622.1600000000001,0,1,5
28973,48.07,392.36,28.41,468.84,0,1,3
28974,0.0,392.36,0.0,392.36,0,1,2
28975,0.0,255.72,0.0,255.72,0,0,1
28976,0.0,255.72,0.0,255.72,0,0,1
28977,0.0,255.72,0.0,255.72,0,0,1
28978,0.0,392.36,0.0,392.36,0,0,2
28979,0.0,392.36,195.86,588.22,1,3,5
28980,0.0,392.36,0.0,392.36,1,3,2
28981,48.07,255.72,0.0,303.79,0,1,2
28982,48.07,255.72,0.0,303.79,0,0,2
28983,0.0,255.72,0.0,255.72,0,0,1
28984,0.0,392.36,0.0,392.36,0,2,2
28985,0.0,255.72,28.41,284.13,0,0,2
28986,0.0,392.36,28.41,420.77,0,2,3
28987,411.78,0.0,195.86,607.64,0,1,5
28988,48.07,255.72,28.41,332.20000000000005,0,0,2
28989,48.07,392.36,28.41,468.84,1,3,3
28990,0.0,255.72,0.0,255.72,0,4,1
28991,0.0,255.72,28.41,284.13,0,0,2
28992,0.0,392.36,0.0,392.36,0,0,2
28993,0.0,255.72,0.0,255.72,0,0,1
28994,411.78,255.72,134.75,802.25,0,1,5
28995,0.0,255.72,134.75,390.47,0,0,2
28996,411.78,392.36,195.86,1000.0,1,2,6
28997,0.0,255.72,28.41,284.13,0,1,2
28998,48.07,255.72,0.0,303.79,1,3,2
28999,0.0,255.72,0.0,255.72,0,0,1
29000,48.07,392.36,28.41,468.84,0,1,3
29001,0.0,255.72,0.0,255.72,0,0,1
29002,0.0,255.72,0.0,255.72,0,1,1
29003,0.0,392.36,195.86,588.22,1,1,5
29004,0.0,392.36,195.86,588.22,0,1,5
29005,48.07,255.72,28.41,332.20000000000005,0,1,2
29006,0.0,255.72,0.0,255.72,0,2,1
29007,0.0,255.72,0.0,255.72,0,2,1
29008,0.0,255.72,0.0,255.72,0,1,1
29009,48.07,392.36,28.41,468.84,1,3,3
29010,0.0,392.36,28.41,420.77,0,1,3
29011,0.0,392.36,28.41,420.77,0,1,3
29012,411.78,255.72,28.41,695.91,0,5,5
29013,48.07,392.36,28.41,468.84,0,1,3
29014,48.07,392.36,195.86,636.29,1,3,5
29015,48.07,392.36,28.41,468.84,0,1,3
29016,95.05,0.0,28.41,123.46,0,0,0
29017,95.05,392.36,28.41,515.82,1,3,4
29018,48.07,392.36,28.41,468.84,0,2,3
29019,0.0,255.72,0.0,255.72,0,0,1
29020,0.0,255.72,0.0,255.72,0,1,1
29021,0.0,255.72,0.0,255.72,0,2,1
29022,411.78,392.36,195.86,1000.0,1,4,6
29023,0.0,255.72,0.0,255.72,1,3,1
29024,48.07,0.0,0.0,48.07,0,1,0
29025,0.0,255.72,0.0,255.72,0,0,1
29026,48.07,392.36,28.41,468.84,1,3,3
29027,411.78,0.0,195.86,607.64,0,2,5
29028,0.0,255.72,28.41,284.13,0,0,2
29029,48.07,392.36,28.41,468.84,0,3,3
29030,48.07,392.36,0.0,440.43,1,5,3
29031,411.78,255.72,0.0,667.5,0,0,5
29032,48.07,255.72,28.41,332.20000000000005,0,0,2
29033,411.78,392.36,195.86,1000.0,1,0,6
29034,0.0,392.36,0.0,392.36,0,1,2
29035,48.07,392.36,134.75,575.1800000000001,0,0,5
29036,411.78,392.36,28.41,832.55,1,2,6
29037,0.0,255.72,0.0,255.72,0,0,1
29038,0.0,392.36,28.41,420.77,0,1,3
29039,0.0,392.36,0.0,392.36,0,1,2
29040,48.07,392.36,28.41,468.84,0,1,3
29041,0.0,392.36,134.75,527.11,1,0,4
29042,48.07,0.0,0.0,48.07,0,3,0
29043,0.0,255.72,0.0,255.72,0,1,1
29044,0.0,255.72,0.0,255.72,0,1,1
29045,0.0,255.72,0.0,255.72,0,0,1
29046,0.0,255.72,0.0,255.72,0,1,1
29047,48.07,255.72,0.0,303.79,0,1,2
29048,48.07,255.72,0.0,303.79,0,1,2
29049,48.07,392.36,28.41,468.84,1,3,3
29050,0.0,255.72,0.0,255.72,1,1,1
29051,411.78,255.72,28.41,695.91,0,2,5
29052,48.07,255.72,0.0,303.79,0,0,2
29053,0.0,0.0,28.41,28.41,0,0,0
29054,0.0,255.72,28.41,284.13,0,1,2
29055,0.0,392.36,0.0,392.36,0,3,2
29056,48.07,392.36,0.0,440.43,0,0,3
29057,0.0,255.72,28.41,284.13,0,4,2
29058,0.0,255.72,0.0,255.72,0,1,1
29059,48.07,0.0,0.0,48.07,0,1,0
29060,0.0,255.72,0.0,255.72,0,0,1
29061,0.0,255.72,28.41,284.13,0,0,2
29062,0.0,255.72,0.0,255.72,0,0,1
29063,0.0,255.72,28.41,284.13,0,2,2
29064,0.0,392.36,0.0,392.36,0,1,2
29065,0.0,255.72,0.0,255.72,0,0,1
29066,0.0,255.72,0.0,255.72,0,0,1
29067,48.07,255.72,28.41,332.20000000000005,0,0,2
29068,411.78,392.36,28.41,832.55,1,0,6
29069,48.07,255.72,0.0,303.79,0,1,2
29070,0.0,392.36,0.0,392.36,0,1,2
29071,0.0,392.36,28.41,420.77,0,1,3
29072,48.07,255.72,0.0,303.79,0,4,2
29073,0.0,392.36,28.41,420.77,0,1,3
29074,0.0,392.36,195.86,588.22,0,2,5
29075,411.78,392.36,195.86,1000.0,1,0,6
29076,0.0,255.72,0.0,255.72,0,0,1
29077,48.07,392.36,195.86,636.29,0,0,5
29078,411.78,255.72,134.75,802.25,0,0,5
29079,0.0,255.72,28.41,284.13,0,0,2
29080,0.0,255.72,0.0,255.72,0,2,1
29081,0.0,255.72,0.0,255.72,0,1,1
29082,48.07,0.0,28.41,76.48,0,2,0
29083,48.07,392.36,0.0,440.43,0,0,3
29084,0.0,255.72,0.0,255.72,1,3,1
29085,0.0,392.36,0.0,392.36,0,3,2
29086,0.0,392.36,0.0,392.36,0,2,2
29087,0.0,392.36,28.41,420.77,0,3,3
29088,0.0,392.36,28.41,420.77,0,0,3
29089,411.78,392.36,134.75,938.89,1,2,6
29090,0.0,255.72,0.0,255.72,0,0,1
29091,0.0,392.36,0.0,392.36,0,2,2
29092,0.0,392.36,0.0,392.36,0,2,2
29093,0.0,255.72,0.0,255.72,0,2,1
29094,95.05,255.72,195.86,546.63,0,1,5
29095,0.0,255.72,0.0,255.72,0,0,1
29096,0.0,392.36,0.0,392.36,0,0,2
29097,48.07,392.36,28.41,468.84,0,0,3
29098,0.0,255.72,28.41,284.13,0,0,2
29099,411.78,255.72,0.0,667.5,0,3,5
29100,48.07,255.72,28.41,332.20000000000005,1,3,2
29101,0.0,255.72,0.0,255.72,0,0,1
29102,0.0,392.36,28.41,420.77,0,0,3
29103,0.0,255.72,0.0,255.72,0,0,1
29104,0.0,255.72,0.0,255.72,0,0,1
29105,0.0,392.36,28.41,420.77,0,0,3
29106,0.0,392.36,134.75,527.11,1,3,4
29107,0.0,392.36,0.0,392.36,0,0,2
29108,48.07,255.72,0.0,303.79,1,5,2
29109,48.07,392.36,28.41,468.84,0,0,3
29110,411.78,392.36,134.75,938.89,1,1,6
29111,48.07,255.72,195.86,499.65,0,1,4
29112,95.05,255.72,28.41,379.18,0,1,2
29113,0.0,0.0,0.0,0.0,0,0,0
29114,0.0,255.72,0.0,255.72,0,0,1
29115,0.0,255.72,0.0,255.72,0,1,1
29116,0.0,255.72,0.0,255.72,0,1,1
29117,411.78,392.36,0.0,804.14,1,2,6
29118,411.78,392.36,0.0,804.14,1,0,6
29119,411.78,392.36,0.0,804.14,1,1,6
29120,0.0,255.72,0.0,255.72,0,1,1
29121,0.0,255.72,0.0,255.72,1,2,1
29122,0.0,255.72,0.0,255.72,0,2,1
29123,0.0,255.72,0.0,255.72,1,3,1
29124,411.78,392.36,0.0,804.14,1,0,6
29125,0.0,255.72,0.0,255.72,0,2,1
29126,0.0,255.72,0.0,255.72,1,1,1
29127,0.0,255.72,0.0,255.72,0,0,1
29128,95.05,392.36,0.0,487.41,1,3,4
29129,0.0,255.72,0.0,255.72,0,0,1
29130,0.0,392.36,0.0,392.36,0,2,2
29131,0.0,255.72,0.0,255.72,0,1,1
29132,0.0,255.72,0.0,255.72,0,1,1
29133,0.0,0.0,0.0,0.0,0,1,0
29134,411.78,392.36,0.0,804.14,1,0,6
29135,411.78,392.36,0.0,804.14,1,4,6
29136,0.0,255.72,0.0,255.72,0,1,1
29137,0.0,255.72,0.0,255.72,0,2,1
29138,0.0,255.72,0.0,255.72,0,4,1
29139,0.0,255.72,0.0,255.72,0,3,1
29140,411.78,392.36,28.41,832.55,1,1,6
29141,48.07,0.0,195.86,243.93,1,1,1
29142,0.0,255.72,0.0,255.72,0,1,1
29143,411.78,392.36,0.0,804.14,1,3,6
29144,411.78,0.0,195.86,607.64,1,0,5
29145,0.0,392.36,0.0,392.36,0,2,2
29146,0.0,392.36,0.0,392.36,0,1,2
29147,0.0,255.72,0.0,255.72,0,1,1
29148,0.0,255.72,0.0,255.72,0,1,1
29149,0.0,255.72,0.0,255.72,0,3,1
29150,0.0,255.72,0.0,255.72,0,2,1
29151,411.78,392.36,28.41,832.55,1,5,6
29152,48.07,0.0,195.86,243.93,1,1,1
29153,0.0,255.72,0.0,255.72,0,1,1
29154,0.0,392.36,0.0,392.36,0,0,2
29155,0.0,255.72,0.0,255.72,0,2,1
29156,0.0,255.72,0.0,255.72,0,0,1
29157,0.0,255.72,0.0,255.72,1,3,1
29158,411.78,392.36,0.0,804.14,1,2,6
29159,0.0,255.72,0.0,255.72,0,1,1
29160,0.0,255.72,0.0,255.72,0,3,1
29161,411.78,392.36,28.41,832.55,1,1,6
29162,0.0,392.36,0.0,392.36,0,1,2
29163,48.07,255.72,0.0,303.79,0,3,2
29164,0.0,255.72,0.0,255.72,0,2,1
29165,0.0,392.36,0.0,392.36,1,1,2
29166,0.0,255.72,0.0,255.72,0,1,1
29167,0.0,255.72,0.0,255.72,0,0,1
29168,0.0,255.72,0.0,255.72,0,2,1
29169,0.0,255.72,0.0,255.72,0,0,1
29170,411.78,392.36,28.41,832.55,1,4,6
29171,0.0,255.72,0.0,255.72,0,2,1
29172,0.0,392.36,0.0,392.36,0,2,2
29173,411.78,392.36,28.41,832.55,1,1,6
29174,0.0,255.72,0.0,255.72,0,2,1
29175,0.0,255.72,0.0,255.72,0,0,1
29176,0.0,392.36,0.0,392.36,0,1,2
29177,0.0,255.72,0.0,255.72,0,0,1
29178,0.0,255.72,0.0,255.72,0,0,1
29179,0.0,255.72,0.0,255.72,0,0,1
29180,0.0,255.72,0.0,255.72,0,3,1
29181,0.0,0.0,0.0,0.0,0,3,0
29182,0.0,255.72,0.0,255.72,0,1,1
29183,0.0,255.72,0.0,255.72,0,1,1
29184,0.0,255.72,0.0,255.72,0,1,1
29185,411.78,392.36,0.0,804.14,1,4,6
29186,0.0,255.72,0.0,255.72,0,1,1
29187,411.78,392.36,28.41,832.55,1,3,6
29188,411.78,392.36,0.0,804.14,1,5,6
29189,0.0,255.72,0.0,255.72,0,0,1
29190,0.0,255.72,0.0,255.72,0,0,1
29191,0.0,255.72,0.0,255.72,0,2,1
29192,0.0,392.36,0.0,392.36,0,1,2
29193,411.78,392.36,0.0,804.14,1,3,6
29194,0.0,255.72,0.0,255.72,0,2,1
29195,411.78,0.0,195.86,607.64,1,0,5
29196,0.0,392.36,0.0,392.36,1,4,2
29197,0.0,0.0,0.0,0.0,0,0,0
29198,0.0,255.72,0.0,255.72,0,1,1
29199,0.0,255.72,0.0,255.72,0,2,1
29200,48.07,0.0,195.86,243.93,1,0,1
29201,95.05,392.36,0.0,487.41,0,2,4
29202,95.05,392.36,0.0,487.41,0,1,4
29203,0.0,392.36,0.0,392.36,0,1,2
29204,0.0,255.72,0.0,255.72,0,0,1
29205,0.0,255.72,0.0,255.72,1,1,1
29206,411.78,392.36,0.0,804.14,1,3,6
29207,95.05,392.36,0.0,487.41,1,2,4
29208,0.0,255.72,0.0,255.72,0,0,1
29209,0.0,255.72,0.0,255.72,0,1,1
29210,95.05,392.36,0.0,487.41,0,5,4
29211,95.05,392.36,0.0,487.41,1,6,4
29212,411.78,0.0,195.86,607.64,1,2,5
29213,411.78,0.0,195.86,607.64,1,0,5
29214,95.05,392.36,0.0,487.41,1,3,4
29215,0.0,392.36,0.0,392.36,0,1,2
29216,0.0,255.72,0.0,255.72,0,2,1
29217,95.05,392.36,0.0,487.41,1,2,4
29218,0.0,255.72,0.0,255.72,0,1,1
29219,0.0,255.72,0.0,255.72,0,1,1
29220,0.0,255.72,0.0,255.72,0,4,1
29221,48.07,392.36,0.0,440.43,0,1,3
29222,95.05,392.36,0.0,487.41,1,5,4
29223,0.0,255.72,0.0,255.72,0,1,1
29224,48.07,255.72,0.0,303.79,0,0,2
29225,0.0,392.36,0.0,392.36,0,2,2
29226,48.07,392.36,0.0,440.43,0,5,3
29227,48.07,392.36,0.0,440.43,1,2,3
29228,48.07,392.36,0.0,440.43,0,2,3
29229,48.07,392.36,0.0,440.43,1,3,3
29230,95.05,0.0,195.86,290.91,1,3,2
29231,48.07,392.36,0.0,440.43,1,3,3
29232,48.07,392.36,0.0,440.43,0,1,3
29233,0.0,255.72,0.0,255.72,0,3,1
29234,48.07,392.36,0.0,440.43,1,4,3
29235,0.0,0.0,195.86,195.86,0,2,0
29236,0.0,392.36,0.0,392.36,0,2,2
29237,48.07,0.0,195.86,243.93,1,1,1
29238,0.0,255.72,0.0,255.72,0,0,1
29239,95.05,392.36,0.0,487.41,0,1,4
29240,411.78,392.36,0.0,804.14,1,3,6
29241,95.05,392.36,0.0,487.41,1,3,4
29242,0.0,255.72,0.0,255.72,1,3,1
29243,95.05,392.36,0.0,487.41,1,3,4
29244,48.07,255.72,195.86,499.65,1,0,4
29245,48.07,392.36,0.0,440.43,0,1,3
29246,48.07,392.36,0.0,440.43,1,2,3
29247,48.07,392.36,0.0,440.43,0,2,3
29248,411.78,392.36,28.41,832.55,1,1,6
29249,95.05,255.72,195.86,546.63,1,0,5
29250,0.0,0.0,195.86,195.86,0,3,0
29251,411.78,392.36,28.41,832.55,1,1,6
29252,411.78,392.36,28.41,832.55,1,2,6
29253,411.78,0.0,195.86,607.64,1,0,5
29254,48.07,0.0,195.86,243.93,1,2,1
29255,48.07,0.0,195.86,243.93,1,2,1
29256,48.07,0.0,195.86,243.93,1,0,1
29257,411.78,392.36,0.0,804.14,1,3,6
29258,411.78,392.36,0.0,804.14,1,3,6
29259,95.05,392.36,0.0,487.41,0,1,4
29260,95.05,392.36,0.0,487.41,0,0,4
29261,48.07,392.36,0.0,440.43,0,1,3
29262,48.07,392.36,0.0,440.43,0,1,3
29263,48.07,255.72,195.86,499.65,1,0,4
29264,48.07,392.36,0.0,440.43,0,1,3
29265,411.78,392.36,28.41,832.55,1,0,6
29266,411.78,392.36,28.41,832.55,1,3,6
29267,411.78,392.36,0.0,804.14,1,2,6
29268,0.0,0.0,195.86,195.86,0,2,0
29269,95.05,392.36,0.0,487.41,1,3,4
29270,95.05,392.36,0.0,487.41,1,3,4
29271,95.05,392.36,0.0,487.41,1,6,4
29272,411.78,392.36,28.41,832.55,1,5,6
29273,411.78,392.36,28.41,832.55,1,1,6
29274,411.78,392.36,0.0,804.14,1,1,6
29275,95.05,392.36,0.0,487.41,0,1,4
29276,48.07,392.36,0.0,440.43,1,4,3
29277,48.07,392.36,0.0,440.43,0,1,3
29278,0.0,392.36,0.0,392.36,0,1,2
29279,411.78,0.0,195.86,607.64,1,2,5
29280,411.78,392.36,28.41,832.55,1,2,6
29281,411.78,392.36,28.41,832.55,1,0,6
29282,411.78,392.36,28.41,832.55,1,1,6
29283,411.78,392.36,28.41,832.55,1,3,6
29284,95.05,392.36,0.0,487.41,0,1,4
29285,48.07,392.36,0.0,440.43,0,1,3
29286,48.07,392.36,0.0,440.43,0,1,3
29287,411.78,255.72,195.86,863.36,1,1,6
29288,0.0,392.36,0.0,392.36,0,1,2
