,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27968,1,2,1,0,1,3,2,6,0,2,0,1
27969,1,3,1,0,1,3,3,6,1,2,1,0
27970,1,1,2,0,2,1,0,3,1,1,0,1
27971,1,2,1,1,1,0,0,3,0,0,0,1
27972,1,3,1,1,1,2,0,4,0,0,0,1
27973,1,3,1,2,0,0,0,1,0,0,0,0
27974,1,3,1,1,1,2,2,3,0,0,1,1
27975,1,2,2,0,2,0,0,0,0,0,0,1
27976,1,3,2,0,2,1,0,2,0,0,0,1
27977,1,1,2,1,2,3,0,5,0,1,0,1
27978,1,2,2,0,1,1,0,3,0,0,0,1
27979,1,1,2,0,1,1,0,3,0,0,0,1
27980,1,3,1,0,2,1,2,3,0,0,0,0
27981,1,2,2,0,0,2,0,3,0,0,0,1
27982,1,3,1,0,1,1,3,3,0,1,0,1
27983,1,2,1,1,3,2,1,3,0,1,1,1
27984,1,3,0,2,2,0,0,1,0,0,0,1
27985,1,3,1,2,0,3,3,5,1,3,0,1
27986,1,3,2,0,1,3,0,6,1,0,1,0
27987,1,3,1,1,0,0,3,2,0,1,0,1
27988,1,2,2,0,1,0,0,1,0,1,0,1
27989,1,1,2,1,0,2,0,3,1,1,0,1
27990,1,3,1,1,1,2,3,3,0,0,1,1
27991,1,2,0,0,3,2,0,3,0,1,0,0
27992,1,2,2,0,2,2,0,3,0,0,1,0
27993,1,3,2,2,3,2,0,5,0,0,0,1
27994,1,3,1,0,3,2,2,3,0,0,0,1
27995,1,0,0,0,3,2,0,4,0,0,0,1
27996,1,2,2,0,2,2,0,3,0,0,1,1
27997,1,2,1,1,1,1,0,2,0,0,0,1
27998,1,2,1,0,1,3,0,6,1,1,0,1
27999,1,3,1,1,0,0,0,1,0,0,0,0
28000,1,2,2,2,2,2,0,4,0,0,1,1
28001,1,3,2,0,0,2,0,3,0,0,1,0
28002,1,3,1,2,1,0,0,2,0,0,0,1
28003,1,3,1,2,3,0,0,1,0,0,0,1
28004,1,1,2,2,2,2,0,4,1,1,0,1
28005,1,1,2,0,2,1,0,2,1,3,0,0
28006,1,3,2,0,1,0,0,2,1,0,0,1
28007,1,3,1,2,1,1,0,2,0,0,0,1
28008,1,2,0,0,1,1,0,3,0,1,0,0
28009,1,2,2,0,2,3,0,6,1,0,0,0
28010,1,2,2,2,0,1,0,3,0,2,0,1
28011,1,0,2,0,1,2,0,4,0,0,0,1
28012,1,3,2,0,2,1,0,3,0,0,0,1
28013,1,2,2,0,1,1,0,3,0,0,0,1
28014,1,2,2,1,2,1,0,2,0,0,0,1
28015,1,3,2,0,2,3,0,6,0,1,0,1
28016,1,3,1,2,1,0,0,1,0,0,0,1
28017,1,2,2,1,3,2,0,6,1,0,0,1
28018,1,2,1,0,1,0,0,0,0,0,0,0
28019,1,0,0,0,3,1,0,3,0,2,0,1
28020,1,3,1,0,1,0,0,1,0,0,0,0
28021,1,3,1,2,2,1,3,2,0,0,0,1
28022,1,3,2,1,2,0,0,2,0,0,0,1
28023,1,3,1,0,0,2,0,3,0,0,0,1
28024,1,3,1,0,0,1,0,3,0,0,0,1
28025,1,3,1,0,2,1,0,2,0,0,0,1
28026,1,3,1,0,0,1,1,3,0,0,0,1
28027,1,0,2,0,2,1,0,3,0,0,0,1
28028,1,2,2,0,0,1,0,3,1,0,0,1
28029,1,3,1,0,3,0,0,1,0,0,0,1
28030,1,3,1,1,1,0,1,1,0,0,0,1
28031,1,3,1,1,2,0,0,2,0,0,0,1
28032,1,2,2,1,1,0,0,3,0,0,0,1
28033,1,3,2,0,2,2,0,3,0,0,1,1
28034,1,2,1,0,1,1,2,2,0,2,0,0
28035,1,3,2,0,3,0,0,1,0,0,0,1
28036,1,0,0,0,1,0,0,2,1,1,0,0
28037,1,1,2,0,0,1,0,2,0,1,0,1
28038,1,3,1,0,2,0,0,3,0,0,0,1
28039,1,2,2,0,2,3,0,4,0,1,0,1
28040,1,3,2,0,3,0,0,1,0,0,0,1
28041,1,2,1,2,2,2,2,3,0,3,0,1
28042,1,2,2,0,3,3,0,6,1,0,1,1
28043,1,3,2,2,1,3,3,6,1,1,1,0
28044,1,2,2,0,3,2,0,3,0,0,1,1
28045,1,2,2,0,1,1,0,3,0,1,0,1
28046,1,3,1,0,0,0,0,0,0,0,0,1
28047,1,2,2,1,2,1,0,2,0,1,0,0
28048,1,3,2,2,2,0,0,1,0,0,0,1
28049,1,3,2,0,1,1,0,2,0,0,0,1
28050,1,3,2,0,2,0,0,2,0,1,0,1
28051,1,3,2,1,0,2,0,4,0,0,1,1
28052,1,3,1,0,2,1,2,2,0,0,0,1
28053,1,2,2,0,2,2,3,3,1,3,1,1
28054,1,3,2,0,1,1,3,3,0,1,0,1
28055,1,0,2,0,2,3,0,5,1,3,0,1
28056,1,2,2,0,2,3,0,6,0,0,1,1
28057,1,3,1,0,1,0,0,2,0,0,0,1
28058,1,0,2,0,0,2,0,3,1,3,0,1
28059,1,3,1,2,2,2,2,3,0,0,1,1
28060,1,3,2,0,1,1,0,2,0,0,0,1
28061,1,3,2,1,0,2,0,3,0,1,1,1
28062,1,0,2,0,0,2,0,3,0,2,1,0
28063,1,2,1,0,1,0,0,0,0,0,0,1
28064,1,3,1,2,1,0,0,1,0,0,0,1
28065,1,3,2,0,1,1,2,3,0,1,0,1
28066,1,2,0,1,2,3,0,4,0,1,0,1
28067,1,1,0,0,2,0,0,1,0,0,0,1
28068,1,2,2,2,3,1,0,2,0,0,0,1
28069,1,3,1,0,1,2,0,3,0,0,0,1
28070,1,2,2,1,2,3,0,5,0,1,1,1
28071,1,3,2,1,2,2,0,4,0,0,1,0
28072,1,1,2,0,2,1,0,2,0,0,0,1
28073,1,3,2,1,3,2,0,3,0,0,0,1
28074,1,1,1,0,1,0,0,1,0,1,0,1
28075,1,2,0,1,2,0,0,0,0,2,0,0
28076,1,3,1,1,0,1,2,2,0,1,0,1
28077,1,2,1,0,3,0,0,1,0,1,0,1
28078,1,3,1,2,1,1,0,3,0,0,0,1
28079,1,2,1,0,2,1,0,2,0,2,0,1
28080,1,1,1,0,1,1,0,3,0,0,0,1
28081,1,3,2,0,2,1,0,2,0,0,0,1
28082,1,3,1,1,3,2,3,3,0,0,0,1
28083,1,0,0,0,1,1,0,2,0,0,0,0
28084,1,0,2,1,2,3,0,4,1,3,0,1
28085,1,2,2,0,1,2,0,3,0,0,1,1
28086,1,1,2,1,2,3,0,6,0,2,0,1
28087,1,2,2,0,3,3,0,3,1,1,1,0
28088,1,3,1,1,1,4,2,6,0,1,0,0
28089,1,3,0,1,3,1,3,3,0,0,0,1
28090,1,3,1,2,3,1,2,2,0,1,0,1
28091,1,1,0,0,3,0,0,2,0,1,0,1
28092,1,2,2,1,1,0,0,1,0,0,0,0
28093,1,3,1,0,2,2,0,3,0,0,1,1
28094,1,3,2,1,1,1,0,2,0,0,0,0
28095,1,2,1,1,0,0,0,1,0,1,0,1
28096,1,3,2,1,1,1,0,3,1,0,0,1
28097,1,3,2,2,2,0,0,3,0,0,0,1
28098,1,2,2,0,3,3,2,5,1,1,0,1
28099,1,3,2,1,3,0,3,1,0,0,0,1
28100,1,3,1,0,3,2,2,3,0,0,0,1
28101,1,3,2,0,2,0,0,0,0,0,0,1
28102,1,0,0,0,1,2,0,3,1,1,0,0
28103,1,3,1,2,0,0,0,1,0,0,0,1
28104,1,0,2,0,3,1,0,3,1,1,0,0
28105,1,3,1,0,0,3,3,5,1,1,0,1
28106,1,3,2,0,1,3,3,6,0,1,0,1
28107,1,2,2,0,3,2,0,3,0,0,1,0
28108,1,0,2,0,0,1,0,2,1,1,0,1
28109,1,3,1,0,0,5,3,6,1,3,1,1
28110,1,0,2,0,2,2,0,4,0,0,1,0
28111,1,3,1,1,2,1,0,3,0,0,0,0
28112,1,3,1,2,2,0,0,2,0,0,0,1
28113,1,2,1,1,1,0,0,1,0,0,0,1
28114,1,0,2,0,1,2,0,4,1,1,1,1
28115,1,2,2,0,3,0,0,1,0,0,0,1
28116,1,2,0,1,3,1,0,3,0,1,0,1
28117,1,3,2,1,3,1,0,3,0,0,0,1
28118,1,3,1,2,2,1,0,3,0,0,0,1
28119,1,3,1,1,2,4,0,6,0,0,1,1
28120,1,3,1,2,3,1,0,3,0,0,0,1
28121,1,3,1,2,3,0,0,1,0,0,0,1
28122,1,3,1,0,3,1,0,3,0,0,0,1
28123,1,3,2,0,2,4,0,6,0,0,0,1
28124,1,3,1,1,2,0,0,1,0,0,0,1
28125,1,0,2,0,2,0,0,2,0,1,0,1
28126,1,2,1,2,2,1,0,3,0,0,0,0
28127,1,1,2,1,2,1,0,2,0,1,0,1
28128,1,3,2,1,2,1,0,3,0,0,0,1
28129,1,3,1,2,2,4,0,6,1,0,1,1
28130,1,3,1,0,0,1,3,3,0,1,0,1
28131,1,2,1,1,1,2,3,5,1,3,1,1
28132,1,2,2,0,3,0,0,1,0,1,0,1
28133,1,2,1,1,1,0,0,1,0,1,0,1
28134,1,1,0,0,1,5,1,6,0,3,1,1
28135,1,2,1,2,2,1,0,3,0,0,0,1
28136,1,2,2,2,1,1,1,3,1,3,0,1
28137,1,0,1,2,0,2,0,3,1,1,1,1
28138,1,3,2,2,3,1,0,3,0,0,0,1
28139,1,2,2,0,2,1,0,2,0,0,0,1
28140,1,3,1,1,3,1,0,2,0,0,0,1
28141,1,2,1,1,1,0,0,1,1,0,0,1
28142,1,3,1,2,3,0,0,1,0,0,0,1
28143,1,2,2,0,1,2,0,3,0,2,1,1
28144,1,3,1,1,1,0,0,1,0,0,0,1
28145,1,2,1,1,0,1,3,2,0,3,0,1
28146,1,3,2,0,2,1,0,2,0,0,0,0
28147,1,2,1,2,1,1,3,3,0,3,0,1
28148,1,2,2,0,2,0,0,1,0,0,0,1
28149,1,3,1,0,3,0,0,1,0,0,0,0
28150,1,2,2,0,2,1,0,3,0,2,0,1
28151,1,3,0,0,1,0,0,1,0,1,0,1
28152,1,3,2,1,1,0,1,1,0,0,0,0
28153,1,0,2,1,2,1,0,3,0,1,0,1
28154,1,2,1,1,1,2,0,3,0,0,0,1
28155,1,1,2,1,1,2,0,3,1,3,0,0
28156,1,2,1,1,3,0,0,1,0,1,0,1
28157,1,3,1,2,3,2,2,3,0,1,0,0
28158,1,3,1,2,1,0,0,1,0,0,0,1
28159,1,2,0,2,2,0,0,2,0,1,0,1
28160,1,2,2,0,1,1,0,3,0,0,0,0
28161,1,2,1,2,3,2,3,3,0,3,1,1
28162,1,2,1,1,3,1,0,2,0,0,0,1
28163,1,2,2,2,2,1,2,2,1,3,0,1
28164,1,0,2,0,0,0,0,1,0,1,0,0
28165,1,2,2,0,1,3,0,4,0,2,1,1
28166,1,3,1,1,1,0,0,1,0,0,0,1
28167,1,0,2,0,2,0,0,2,1,3,0,1
28168,1,3,1,0,3,1,0,3,0,0,0,1
28169,1,3,2,0,2,2,0,4,1,0,1,1
28170,1,3,1,1,0,0,0,2,0,0,0,1
28171,1,2,1,0,1,0,0,1,0,1,0,1
28172,1,3,1,2,3,0,2,0,0,1,0,1
28173,1,2,0,0,1,4,3,6,1,3,1,1
28174,1,2,0,0,1,3,0,6,0,1,1,1
28175,1,2,1,1,2,2,0,3,0,1,1,0
28176,1,2,0,0,1,0,2,1,0,3,0,0
28177,1,2,1,0,1,0,0,1,0,0,0,1
28178,1,3,1,1,0,1,0,2,0,0,0,1
28179,1,3,2,2,1,1,0,2,0,0,0,1
28180,1,3,0,0,2,1,2,3,0,1,0,0
28181,1,3,1,2,0,2,0,3,1,1,0,1
28182,1,3,2,0,2,2,3,3,0,1,1,1
28183,1,2,1,0,2,2,0,3,0,1,0,0
28184,1,3,1,1,3,0,0,0,0,0,0,0
28185,1,3,0,2,3,1,3,3,0,0,0,0
28186,1,3,2,0,2,2,0,3,0,0,0,1
28187,1,3,1,2,1,0,0,0,0,0,0,1
28188,1,3,2,1,3,1,3,3,0,1,0,1
28189,1,3,1,1,2,0,0,2,0,0,0,1
28190,1,2,1,0,2,0,0,2,0,0,0,1
28191,1,2,1,2,3,1,3,3,0,3,0,1
28192,1,3,2,1,1,0,0,1,1,0,0,1
28193,1,2,2,0,1,0,0,1,0,1,0,0
28194,1,3,2,0,0,2,2,5,1,1,0,1
28195,1,3,1,1,0,2,3,3,0,1,1,1
28196,1,1,0,0,2,1,2,2,0,3,0,1
28197,1,3,2,0,1,2,0,3,0,1,1,0
28198,1,2,1,1,0,1,2,3,0,3,0,1
28199,1,3,1,2,0,0,0,1,0,0,0,1
28200,1,2,2,1,3,5,1,6,0,2,1,0
28201,1,3,2,0,3,1,3,3,0,0,0,1
28202,1,0,2,0,2,2,0,3,0,0,0,0
28203,1,2,1,1,2,2,0,3,0,0,0,0
28204,1,3,1,0,3,0,0,0,0,0,0,0
28205,1,2,2,0,3,3,0,5,1,0,1,0
28206,1,1,1,0,3,3,0,4,1,3,0,1
28207,1,3,1,0,0,3,1,4,1,0,0,1
28208,1,2,1,1,3,0,0,1,0,1,0,1
28209,1,3,2,2,1,2,3,3,0,1,1,1
28210,1,2,2,0,1,1,0,2,0,0,0,1
28211,1,2,2,0,0,1,0,3,0,0,0,1
28212,1,2,2,1,1,0,0,1,0,0,0,1
28213,1,3,2,1,1,3,0,6,0,0,0,1
28214,1,3,1,2,1,0,1,1,0,1,0,0
28215,1,3,1,1,3,1,3,3,0,1,0,1
28216,1,2,2,0,2,1,0,3,0,1,0,1
28217,1,3,1,0,1,1,2,3,0,1,0,1
28218,1,3,1,0,0,0,3,2,0,2,0,1
28219,1,2,2,2,3,4,0,6,1,0,1,0
28220,1,3,2,0,1,1,3,2,0,2,0,1
28221,1,0,2,0,3,0,0,1,0,2,0,1
28222,1,1,2,0,0,5,0,6,1,0,0,1
28223,1,1,0,2,1,2,0,3,0,0,0,1
28224,1,3,1,0,0,1,2,3,0,1,0,1
28225,1,0,2,2,1,1,0,2,1,1,0,1
28226,1,0,2,1,3,2,0,3,0,1,1,0
28227,1,3,1,1,1,1,0,3,0,0,0,1
28228,1,1,1,0,2,1,0,3,0,2,0,1
28229,1,3,2,0,1,1,1,3,0,0,0,1
28230,1,1,2,0,1,2,0,3,1,1,1,1
28231,1,2,2,2,2,1,0,3,0,0,0,1
28232,1,3,1,0,0,3,3,6,1,0,1,1
28233,1,0,0,0,3,3,0,4,0,0,1,1
28234,1,3,0,0,2,2,3,3,0,2,1,1
28235,1,3,0,0,1,3,2,5,0,0,0,1
28236,1,3,2,0,0,2,3,3,0,1,0,0
28237,1,3,1,1,3,1,0,3,0,0,0,1
28238,1,3,2,0,2,0,3,1,0,1,0,1
28239,1,3,1,0,2,2,2,3,0,1,1,1
28240,1,2,1,0,3,2,0,4,1,0,1,1
28241,1,0,2,0,3,1,0,2,0,1,0,1
28242,1,3,1,0,3,0,0,1,0,0,0,1
28243,1,3,1,1,1,0,0,2,0,0,0,1
28244,1,2,2,0,2,1,0,3,0,0,0,1
28245,1,3,1,0,1,0,0,3,0,0,0,1
28246,1,2,2,0,0,0,0,0,0,1,0,0
28247,1,3,0,1,1,0,0,2,0,0,0,1
28248,1,3,2,0,1,1,0,3,0,0,0,1
28249,1,3,1,1,1,3,3,6,1,1,0,1
28250,1,2,1,2,0,6,3,6,1,3,1,1
28251,1,3,1,0,1,0,0,1,0,0,0,1
28252,1,3,1,0,2,0,0,2,0,0,0,0
28253,1,3,2,0,0,3,3,5,1,1,1,1
28254,1,3,1,2,3,1,0,2,0,0,0,1
28255,1,1,1,0,1,0,0,1,0,0,0,1
28256,1,1,0,0,3,3,0,6,0,1,0,1
28257,1,3,1,0,1,2,2,3,0,1,1,1
28258,1,2,2,2,3,4,0,6,0,1,1,1
28259,1,0,2,0,1,0,0,2,1,3,0,1
28260,1,1,2,0,0,3,0,5,1,1,0,1
28261,1,0,2,0,3,0,0,1,1,3,0,1
28262,1,2,0,1,3,1,0,3,0,1,0,1
28263,1,3,0,2,1,1,2,3,0,1,0,1
28264,1,3,1,0,2,0,0,1,0,0,0,1
28265,1,2,2,0,1,1,0,3,0,2,0,1
28266,1,2,2,0,3,1,0,3,0,0,0,1
28267,1,3,2,0,0,0,1,1,0,0,0,1
28268,1,3,2,0,1,2,0,3,1,0,0,1
28269,1,2,1,1,2,1,0,3,0,1,0,1
28270,1,3,1,1,2,1,3,3,0,1,0,1
28271,1,3,1,2,1,4,3,3,1,1,1,1
28272,1,2,1,1,2,0,0,1,0,0,0,0
28273,1,2,2,2,1,2,0,3,1,0,1,1
28274,1,1,2,0,3,1,2,3,1,3,0,0
28275,1,2,2,0,0,0,0,1,0,0,0,1
28276,1,3,2,0,2,0,0,2,0,0,0,1
28277,1,2,2,0,2,2,2,3,1,3,1,1
28278,1,2,2,1,0,1,2,3,1,3,0,1
28279,1,1,2,0,1,0,0,0,0,1,0,1
28280,1,1,2,0,2,1,0,3,1,0,0,1
28281,1,2,1,2,0,1,0,3,0,0,0,1
28282,1,2,1,0,0,0,0,2,0,1,0,1
28283,1,3,2,2,0,2,0,3,0,0,1,1
28284,1,1,2,0,2,3,0,6,1,1,1,1
28285,1,2,2,0,2,1,0,3,0,0,0,1
28286,1,3,2,2,3,6,2,6,1,1,0,1
28287,1,2,1,0,2,1,3,3,0,3,0,1
28288,1,2,2,0,2,0,0,2,0,1,0,1
28289,1,0,0,0,3,0,0,1,1,2,0,1
28290,1,3,1,0,1,0,0,1,0,0,0,0
28291,1,3,1,0,0,1,3,3,0,1,0,1
28292,1,2,1,2,2,1,0,2,0,1,0,1
28293,1,3,2,2,2,1,0,3,0,0,0,1
28294,1,3,1,2,2,0,0,1,0,0,0,1
28295,1,3,1,2,2,3,0,4,0,0,1,1
28296,1,2,1,0,3,0,3,1,0,3,0,1
28297,1,2,1,1,2,0,0,3,0,0,0,0
28298,1,3,1,2,2,0,2,1,0,2,0,0
28299,1,3,2,0,2,2,0,3,0,0,1,1
28300,1,2,1,1,2,0,0,1,0,0,0,1
28301,1,3,1,0,1,1,3,3,0,1,0,1
28302,1,3,0,0,1,0,0,2,0,0,0,1
28303,1,2,2,0,1,0,1,1,0,1,0,0
28304,1,3,1,0,3,0,0,0,0,0,0,1
28305,1,0,0,0,3,2,0,3,0,0,1,1
28306,1,3,1,1,1,0,1,1,0,1,0,0
28307,1,3,1,1,1,4,3,6,1,0,0,1
28308,1,0,2,0,1,2,0,3,1,3,0,1
28309,1,3,0,1,2,0,0,0,0,0,0,0
28310,1,2,0,0,1,1,0,3,0,1,0,1
28311,1,2,2,0,1,1,1,3,1,3,0,1
28312,1,2,1,1,1,1,0,2,0,1,0,1
28313,1,3,2,0,0,2,2,3,0,1,1,1
28314,1,3,1,2,1,0,0,0,0,0,0,1
28315,1,3,1,2,3,4,0,6,0,0,1,1
28316,1,3,1,2,0,0,3,1,0,2,0,1
28317,1,2,2,0,2,0,2,1,0,2,0,1
28318,1,2,2,0,1,0,0,1,0,0,0,1
28319,1,0,2,0,2,3,0,6,1,1,0,1
28320,1,3,1,2,1,0,0,3,0,0,0,1
28321,1,2,1,0,0,0,0,1,1,0,0,1
28322,1,2,0,1,0,3,0,5,0,0,1,0
28323,1,2,2,1,2,1,0,3,0,0,0,1
28324,1,3,2,0,1,0,0,1,0,0,0,1
28325,1,3,2,0,2,3,1,6,1,1,0,1
28326,1,2,2,1,1,3,0,6,0,1,1,1
28327,1,2,2,0,2,1,0,2,0,0,0,1
28328,1,2,2,0,2,0,0,1,0,1,0,1
28329,1,2,1,0,0,1,2,3,0,1,0,1
28330,1,2,2,0,1,0,0,1,0,0,0,0
28331,1,2,1,1,2,0,1,0,0,3,0,1
28332,1,2,1,2,2,2,0,3,0,0,1,1
28333,1,3,2,1,2,0,0,0,0,0,0,1
28334,1,2,1,1,2,0,0,3,0,0,0,1
28335,1,1,2,0,2,0,0,1,0,1,0,1
28336,1,2,1,2,0,0,2,0,0,3,0,1
28337,1,3,1,0,1,2,0,3,0,0,0,1
28338,1,3,1,1,3,2,3,3,0,3,0,1
28339,1,2,2,0,3,1,0,3,1,3,0,1
28340,1,2,2,0,2,1,0,2,0,0,0,1
28341,1,0,2,0,1,1,0,3,0,2,0,1
28342,1,1,1,0,2,0,0,0,0,1,0,1
28343,1,3,0,2,1,1,2,3,0,0,0,1
28344,1,2,0,1,1,1,0,3,0,1,0,1
28345,1,2,2,2,2,1,3,3,1,3,0,1
28346,1,2,2,0,2,1,0,3,0,0,0,0
28347,1,1,2,0,1,4,0,6,1,1,1,1
28348,1,1,1,2,2,0,0,0,0,1,0,1
28349,1,3,2,2,2,1,2,2,0,1,0,1
28350,1,0,2,0,3,1,0,2,1,2,0,1
28351,1,3,2,0,0,3,2,6,1,0,1,0
28352,1,3,2,2,2,1,2,3,0,0,0,1
28353,1,3,1,2,2,0,2,0,0,1,0,1
28354,1,2,1,0,2,2,1,3,0,1,0,0
28355,1,3,2,0,0,0,3,2,0,1,0,0
28356,1,3,2,1,3,0,0,3,0,0,0,1
28357,1,0,2,0,1,0,0,1,1,3,0,0
28358,1,1,2,0,2,3,0,6,1,1,0,1
28359,1,3,1,1,1,1,0,3,0,0,0,1
28360,1,2,2,1,2,1,0,2,0,0,0,0
28361,1,2,2,1,3,0,0,2,0,1,0,1
28362,1,3,1,0,0,0,2,3,0,1,0,1
28363,1,3,1,0,2,0,0,2,0,0,0,1
28364,1,3,1,1,1,1,3,2,0,2,0,1
28365,1,1,2,0,0,3,0,3,1,0,0,1
28366,1,2,1,0,3,1,0,2,0,2,0,1
28367,1,0,1,0,0,1,0,2,0,0,0,0
28368,1,2,2,0,1,2,0,3,0,2,0,1
28369,1,2,1,1,0,0,0,0,0,0,0,0
28370,1,2,2,2,1,0,3,1,1,3,0,0
28371,1,3,2,1,2,1,0,3,0,0,0,1
28372,1,3,1,2,2,1,0,3,0,0,0,1
28373,1,0,1,0,0,2,0,3,0,0,1,1
28374,1,2,1,1,0,1,0,3,0,0,0,1
28375,1,3,1,2,1,3,3,6,1,2,1,1
28376,1,3,1,1,2,1,3,3,0,3,0,1
28377,1,3,1,0,1,2,0,3,0,0,1,1
28378,1,1,2,1,3,2,0,3,0,2,1,1
28379,1,3,1,1,2,2,3,6,0,0,0,1
28380,1,1,1,2,1,0,0,0,0,0,0,0
28381,1,3,1,1,1,1,3,3,0,1,0,1
28382,1,2,2,1,2,3,2,6,1,3,0,0
28383,1,2,2,0,1,2,0,3,0,1,0,1
28384,1,3,2,0,2,2,0,3,0,0,0,0
28385,1,3,1,0,2,4,3,6,1,3,1,1
28386,1,2,2,0,1,1,2,3,1,3,0,1
28387,1,2,1,0,1,2,0,4,0,1,0,1
28388,1,3,1,0,2,1,3,3,0,1,0,1
28389,1,2,2,0,3,2,2,3,1,3,0,1
28390,1,1,2,0,3,1,0,3,0,1,0,1
28391,1,0,2,0,2,1,0,2,0,1,0,1
28392,1,3,1,2,3,0,3,3,0,1,0,0
28393,1,3,1,2,3,0,2,1,0,0,0,1
28394,1,2,0,0,2,0,0,2,0,0,0,1
28395,1,2,1,0,1,2,0,3,0,0,0,1
28396,1,2,2,0,1,2,0,3,0,0,0,1
28397,1,0,2,0,2,1,0,3,1,3,0,1
28398,1,3,1,0,2,0,0,1,0,0,0,1
28399,1,3,1,2,1,1,2,2,0,0,0,1
28400,1,3,1,0,1,0,0,0,0,0,0,1
28401,1,2,0,0,1,3,0,5,0,1,1,0
28402,1,2,2,0,1,0,0,0,1,0,0,1
28403,1,3,2,2,1,2,3,3,0,1,1,1
28404,1,2,2,0,1,2,0,3,0,1,1,0
28405,1,3,1,2,1,0,1,1,0,1,0,1
28406,1,3,2,0,1,1,0,3,0,0,0,0
28407,1,3,1,2,0,1,0,2,0,0,0,0
28408,1,3,1,0,2,1,1,3,0,0,0,1
28409,1,0,2,0,2,1,0,3,0,1,0,1
28410,1,2,1,2,1,0,1,1,0,1,0,0
28411,1,3,1,0,1,0,0,2,0,0,0,1
28412,1,3,2,1,2,1,0,3,0,0,0,1
28413,1,3,1,0,1,3,3,5,0,0,1,1
28414,1,3,1,0,1,1,0,3,0,0,0,1
28415,1,3,1,1,2,3,2,6,0,1,0,1
28416,1,2,2,1,2,0,0,0,0,0,0,1
28417,1,3,1,0,3,2,0,3,0,0,0,0
28418,1,3,2,0,1,3,0,6,1,0,0,1
28419,1,1,1,2,2,0,2,1,0,3,0,0
28420,1,3,2,0,1,2,0,3,0,0,1,0
28421,1,3,1,0,2,1,3,2,0,1,0,1
28422,1,3,1,0,0,2,0,3,0,0,0,0
28423,1,1,2,0,0,4,0,3,1,0,1,1
28424,1,2,2,0,2,2,0,3,1,0,0,1
28425,1,2,1,1,1,4,3,6,1,3,0,1
28426,1,3,1,2,2,2,2,3,0,0,1,1
28427,1,0,2,0,1,2,0,3,1,3,1,1
28428,1,2,2,0,3,1,0,3,0,0,0,1
28429,1,3,1,2,1,2,3,3,0,1,1,0
28430,1,0,2,0,3,0,0,1,0,2,0,1
28431,1,3,1,2,0,1,0,3,0,0,0,1
28432,1,3,1,2,0,3,0,4,1,0,1,1
28433,1,2,0,0,2,1,0,3,0,2,0,1
28434,1,3,1,1,2,0,0,2,0,0,0,1
28435,1,3,1,1,2,1,3,3,0,3,0,1
28436,1,3,2,0,1,2,2,3,0,0,0,0
28437,1,1,1,0,2,2,0,3,0,1,0,1
28438,1,2,1,1,1,0,0,2,0,0,0,1
28439,1,3,2,0,1,2,3,3,0,0,0,1
28440,1,2,1,0,0,3,0,6,1,1,0,1
28441,1,3,2,0,2,1,2,3,1,1,0,1
28442,1,3,2,0,0,3,3,6,1,3,1,1
28443,1,3,1,2,1,1,0,3,0,0,0,1
28444,1,3,2,2,1,2,0,4,0,0,0,1
28445,1,1,2,0,2,4,0,6,1,3,0,0
28446,1,3,2,0,0,2,0,3,0,0,1,1
28447,1,2,1,0,1,3,2,4,1,3,0,1
28448,1,2,2,2,2,1,2,3,0,1,0,1
28449,1,2,2,0,3,2,0,3,0,0,1,1
28450,1,3,1,0,1,0,0,2,0,0,0,1
28451,1,0,2,1,1,0,0,1,0,1,0,1
28452,1,3,2,0,2,2,0,3,0,0,0,1
28453,1,2,1,0,2,1,0,3,0,1,0,0
28454,1,0,2,0,1,0,0,3,0,0,0,1
28455,1,1,2,0,2,0,0,2,0,0,0,1
28456,1,0,2,0,2,2,0,3,1,1,0,0
28457,1,3,1,0,0,0,0,1,0,0,0,1
28458,1,1,1,0,0,0,0,2,0,1,0,0
28459,1,3,1,0,2,1,2,3,0,1,0,1
28460,1,2,2,0,1,2,0,4,0,1,0,1
28461,1,2,2,0,1,2,0,3,0,0,1,1
28462,1,3,1,0,3,0,0,3,0,0,0,1
28463,1,3,1,0,0,1,3,3,0,0,0,1
28464,1,3,1,2,1,2,2,3,0,1,0,1
28465,1,2,1,2,0,1,0,3,0,1,0,1
28466,1,3,0,0,1,1,0,3,0,0,0,0
28467,1,3,1,0,1,1,0,3,0,0,0,1
28468,1,3,1,0,0,0,0,1,0,0,0,0
28469,1,2,1,1,3,3,0,6,0,0,0,0
28470,1,3,2,0,2,1,0,3,0,0,0,1
28471,1,2,1,2,2,1,0,2,0,1,0,1
28472,1,3,1,0,1,1,3,2,0,0,0,1
28473,1,3,2,1,2,1,2,2,0,2,0,1
28474,1,2,1,1,1,0,0,1,0,0,0,1
28475,1,0,2,0,3,2,0,3,1,3,1,1
28476,1,2,1,0,2,1,3,3,0,3,0,1
28477,1,2,2,1,2,2,0,3,0,0,0,1
28478,1,0,0,0,2,3,0,6,1,1,0,1
28479,1,2,2,0,2,1,0,3,1,0,0,1
28480,1,3,2,1,3,3,0,3,0,0,0,1
28481,1,2,1,1,2,1,0,3,0,0,0,1
28482,1,3,1,0,1,0,0,3,0,0,0,1
